road,chainage,lat,lon,model_type,name,length,condition,id
N1,339.507,21.7040556,92.0788604,link,"Cox,s Bazar 51 km",0.48900000000003274,,1001262
N1,339.648,21.7028300370967,92.0786456251612,bridge,CHOHAJANIYA (2),0.7890000000000441,A,1001263
N1,339.817,21.7013611,92.0783882,bridge,Box culvert,0.3100000000000023,A,1001264
N1,340.515,21.6957497,92.0805827,link,Cox's Bazar 50km,0.6979999999999791,,1001265
N1,341.527,21.6868608,92.0800827,link,Cox's Bazar 49km,1.0120000000000005,,1001266
N1,342.527,21.678416,92.0770827,link,Cox's Bazar 48 km,1.0,,1001267
N1,342.77,21.676279289928,92.0768074748201,bridge,JASJARI BRIDGE,3.1219999999999573,A,1001268
N1,342.944,21.6747493,92.0766104,bridge,Bridge start,0.41700000000003,A,1001270
N1,343.006,21.6742216,92.0765549,bridge,Bridge end,0.06199999999995498,A,1001271
N1,343.243,21.6721049602836,92.0763992531915,bridge,DULAHAJARA (SAFARI PARK),0.4730000000000132,A,1001272
N1,343.429,21.6704438,92.0762771,bridge,Box culvert,0.4230000000000018,A,1001273
N1,343.463,21.6695549,92.0760549,link,"Cox,s Bazar 47 km",0.03400000000004866,,1001274
N1,343.559,21.6688327,92.0759438,link,Road to Garzania (Z1130),0.09600000000000364,,1001275
N1,344.209,21.6629404415143,92.075071645953,bridge,DULAHAJARA CULVERT,0.9660000000000082,A,1001276
N1,344.325,21.6618889,92.074916,bridge,Box culvert,0.7659999999999627,A,1001277
N1,344.468,21.6606111,92.0750827,link,"Cox,s Bazar 46 km",0.1430000000000291,,1001278
N1,344.531,21.6600543017045,92.0751025664772,bridge,DULAHAJAR BRIDGE,0.32200000000000273,A,1001279
N1,344.644,21.6590556,92.0751382,bridge,Bridge start,0.17599999999998772,A,1001281
N1,344.7,21.653,92.0751382,bridge,Bridge end,0.055999999999983174,A,1001282
N1,345.484,21.6518056,92.0737771,link,"Cox,s Bazar 45 km",0.7839999999999918,,1001283
N1,345.592,21.6508560658227,92.0735619202531,bridge,BOYRAGIR KHIL,1.0609999999999786,C,1001284
N1,345.721,21.6497219,92.0733049,bridge,Bridge start,0.2370000000000232,A,1001286
N1,345.783,21.6491941,92.0733049,bridge,Bridge end,0.06200000000001182,A,1001287
N1,345.801,21.649083,92.0733049,bridge,Box culvert,0.01799999999997226,A,1001288
N1,345.911,21.6480847609561,92.0733292227091,bridge,PAGOLARIBIL,1.3799999999999955,A,1001289
N1,346.052,21.6468052,92.0733604,bridge,Box culvert,0.2510000000000332,A,1001290
N1,346.499,21.6428608,92.0732216,link,"Cox,s Bazar 44 km",0.44700000000000273,,1001291
N1,347.517,21.634833,92.0770271,link,"Cox,s Bazar 43 km",1.0179999999999723,,1001292
N1,348.545,21.6259716,92.0773882,link,"Cox,s Bazar 42 km",1.02800000000002,,1001293
N1,349.092,21.6225351880109,92.0737034768392,bridge,KHUTAKHALI,13.899999999999977,B,1001294
N1,349.279,21.6213604,92.0724438,bridge,Box culvert,0.7339999999999804,A,1001295
N1,349.545,21.6197771,92.0705271,link,Cox's Bazar 41km,0.26600000000001955,,1001296
N1,349.759,21.618376660401,92.0691713375939,bridge,khutakhali bazar,0.66700000000003,B,1001297
N1,349.944,21.617166,92.0679993,bridge,Bridge start,0.3990000000000009,A,1001299
N1,349.995,21.6167771,92.0678049,bridge,Bridge end,0.05099999999998772,A,1001300
N1,350.054,21.6150556,92.0667771,link,"Z1131, Kutakhali-Maheshkhali",0.05899999999996908,,1001301
N1,350.169,21.61225,92.0652222,link,"Cox,s Bazar 40 km",0.1150000000000091,,1001302
N1,350.309,21.610086825,92.06399479375,bridge,Box culvert,0.1400000000000432,A,1001303
N1,350.489,21.6073056,92.0624167,bridge,Box culvert,0.17999999999994998,A,1001304
N1,350.674,21.6065189670012,92.0623070695106,bridge,FULCHARI (NEWPARA),0.9149999999999636,A,1001305
N1,350.99,21.6051753127979,92.0621198087829,bridge,FULCHARI (NEWPARA),0.3160000000000309,A,1001306
N1,351.286,21.6039167,92.0619444,link,"Cox,s Bazar 39 km",0.7970000000000255,,1001307
N1,351.343,21.603029505025123,92.061920540201,bridge,Box culvert,0.05700000000001637,A,1001308
N1,351.628,21.5985935301507,92.061801241206,bridge,FULCHARI CULVERT,0.6379999999999768,A,1001309
N1,351.684,21.5977219,92.0617778,bridge,Box culvert,0.3410000000000082,A,1001310
N1,352.064,21.5960736973421,92.0614095408637,bridge,FULCHARI BAZAR,0.43600000000003547,A,1001311
N1,352.286,21.5951108,92.0611944,link,Cox's Bazar 38km,0.6019999999999754,,1001312
N1,352.368,21.59379884019608,92.06161870980392,bridge,Box culvert,0.08199999999999363,A,1001313
N1,352.641,21.5894309740196,92.0630313509804,bridge,NAPITE KHALI CULVERT,0.5769999999999982,A,1001314
N1,352.694,21.588583,92.0633056,bridge,Box culvert,0.32600000000002183,A,1001315
N1,353.162,21.5876028,92.0649047857142,bridge,NAPITE KHALI,7.569999999999993,C,1001316
N1,353.198,21.5875274,92.0650278,link,"Cox,s Bazar 37 km",0.5039999999999623,,1001317
N1,353.298,21.5861941,92.0650278,bridge,Box culvert,0.10000000000002274,A,1001318
N1,353.466,21.584833,92.0652222,bridge,Box culvert,0.16800000000000637,A,1001319
N1,353.694,21.5830741250341,92.0657158465116,bridge,EAST NAPITL KHAL BOX CULVERT,1.0529999999999973,A,1001320
N1,354.197,21.5791938,92.0668049,link,Cox's Bazar 36 km,0.7309999999999945,,1001321
N1,354.326,21.5769993,92.0697216,bridge,Box culvert,0.1290000000000191,A,1001322
N1,354.739,21.5744075162901,92.0707446712247,bridge,NAEK KHALI BOX CULVERT,1.044999999999959,A,1001323
N1,355.167,21.5717216,92.0718049,link,"Cox,s Bazar 35 km",0.8409999999999513,,1001324
N1,355.861,21.564,92.0702493,bridge,Box Culvert,0.6940000000000168,A,1001325
N1,356.187,21.5629444,92.0700271,link,"Cox,s Bazar 34 km",0.32600000000002183,,1001326
N1,356.261,21.5623201688888,92.0698139251851,bridge,KHODIA BARI PRIMARY BOX CULVERT,1.5220000000000482,A,1001327
N1,356.322,21.5618056,92.0696382,bridge,Box Culvert,0.1349999999999909,A,1001328
N1,356.443,21.5608333,92.0692771,bridge,Box Culvert,0.1209999999999809,A,1001329
N1,356.517,21.5603042595174,92.0691476,bridge,ISLAMABAD KHODIABARI BOX CULVERT,0.2559999999999718,A,1001330
N1,356.631,21.5594892512064,92.0689481,bridge,ISLAMABAD KHODIA BARI BOX CULVERT,0.1139999999999759,A,1001331
N1,357.189,21.5555,92.0679716,link,"Cos,x Bazar 33 km",0.7460000000000377,,1001332
N1,357.264,21.5554256122448,92.0679503244898,bridge,Eidgaon Bazar Bridge,0.6330000000000382,A,1001333
N1,357.385,21.5553056,92.067916,bridge,Bridge start,0.19599999999996953,A,1001335
N1,357.437,21.5548889,92.0678049,bridge,Bridge end,0.05200000000002092,A,1001336
N1,357.86,21.5484719,92.0670827,bridge,Bridge start,0.4230000000000018,A,1001337
N1,357.906,21.548083,92.0670271,bridge,Bridge end,0.04599999999999227,A,1001338
N1,358.03,21.5470666065573,92.0668953754098,bridge,eidgaon,4.867999999999995,C,1001339
N1,358.089,21.546583,92.0668327,link,"Cox,s Bazar 32 km",0.18299999999999272,,1001341
N1,358.976,21.538333,92.0639722,link,Cox's Bazar 31km,0.8870000000000005,,1001342
N1,359.992,21.5294993,92.0650278,link,Cox.s Bazar 30 km,1.0160000000000196,,1001343
N1,360.025,21.5283049,92.0650833,bridge,Box culvert,0.03299999999995862,A,1001344
N1,360.237,21.5264716,92.0651944,bridge,Box culvert,0.21200000000004593,A,1001345
N1,360.345,21.5255297395348,92.0653252244186,bridge,SHAT GOREA PARA BOX CULVERT,2.3150000000000546,A,1001346
N1,360.551,21.5237332279069,92.0655747598837,bridge,KALIRCHARA BOX CULVERT,0.20599999999996044,A,1001347
N1,360.581,21.5234716,92.0656111,bridge,Bridge start,0.3439999999999941,A,1001348
N1,360.601,21.5233049,92.0656389,bridge,Bridge end,0.01999999999998181,A,1001349
N1,360.74,21.5220827,92.0658611,bridge,Box culvert,0.13900000000001,A,1001350
N1,360.89,21.5207709407407,92.0661440629629,bridge,KALIRCHARA BAZAR BOX CULVERT,0.33899999999999864,A,1001351
N1,360.902,21.520666,92.0661667,link,"Cox,s Bazar 29 km",0.16199999999997772,,1001352
N1,361.043,21.5195088091891,92.0666746302702,bridge,KALIRCHAR,0.15300000000002,A,1001353
N1,361.457,21.5161111,92.068166,bridge,Box culvert,0.5550000000000068,A,1001354
N1,361.751,21.5137419731132,92.069340890566,bridge,RASHIDNAGAR,0.70799999999997,A,1001355
N1,361.881,21.5126944,92.0698604,bridge,Box culvert,0.42399999999997817,A,1001356
N1,361.908,21.5125556,92.0699438,link,Cox.s Bazar 28 km,0.027000000000043656,,1001357
N1,362.168,21.5104396976562,92.0708606554687,bridge,ROSHIDNAGAR CULVERT,0.41700000000003,A,1001358
N1,362.42,21.5083889,92.0717493,bridge,Box culvert,0.5120000000000005,A,1001359
N1,362.624,21.5069722,92.072916,bridge,Box culvert,0.20400000000000773,A,1001360
N1,362.691,21.5065069274647,92.0733026419014,bridge,DOLERCHARA CULVERT,0.5229999999999677,A,1001361
N1,362.889,21.5051319429577,92.0744452552816,bridge,DOLERCHARA CULVERT,0.19800000000003593,A,1001362
N1,362.908,21.505,92.0745549,link,Cox's Bazar 27km,0.2839999999999918,,1001363
N1,363.819,21.4974719,92.0765549,bridge,Box culvert,0.9110000000000014,A,1001364
N1,363.908,21.4968608,92.0769438,link,Cox's Bazar 26km,0.08899999999999864,,1001365
N1,363.956,21.4964441,92.077166,bridge,Box culvert,0.04800000000000182,A,1001366
N1,364.056,21.4957534922651,92.0776785856353,bridge,ROSHIDNAGAR (2),1.1669999999999732,A,1001367
N1,364.184,21.4948695143646,92.0783346952486,bridge,"ROSHIDNAGAR U,R CULVERT",0.12800000000004275,A,1001368
N1,364.861,21.4901941,92.0818049,link,"Cox,s Bazar 25 km",0.9049999999999727,,1001369
N1,365.847,21.4870274,92.0898052,link,"Cox,s Bazar 24 km",0.98599999999999,,1001370
N1,366.121,21.4851386,92.091333,bridge,Box culvert,0.2740000000000009,A,1001371
N1,366.821,21.4793604,92.0938886,link,Cox.s Bazar 23 km,0.7000000000000455,,1001372
N1,366.98,21.4782130684357,92.0947151779329,bridge,JOARIANALA CULVERT,2.7959999999999923,A,1001373
N1,367.179,21.4767771,92.0957497,bridge,Box culvert,0.35799999999994725,A,1001374
N1,367.362,21.4755164496,92.0967866511999,bridge,JOARIANALA,0.382000000000005,A,1001375
N1,367.429,21.4750549,92.0971663,bridge,Box culvert,0.25,A,1001376
N1,367.6,21.4738446327586,92.0980125862068,bridge,JORIANALA,0.23799999999999955,A,1001377
N1,367.951,21.4713604,92.0997497,link,"Cox,s Bazar 22 km",0.5220000000000482,,1001378
N1,367.972,21.4712216,92.0998886,bridge,Bridge start,0.020999999999958163,A,1001379
N1,368.031,21.4708049,92.1002222,bridge,Bridge end,0.05900000000002592,A,1001380
N1,368.129,21.470055530337,92.1006402232209,bridge,JOARIANALA BAZAR PC GIDER BRIDGE(L),0.5289999999999964,A,1001381
N1,368.565,21.4667216,92.1025,bridge,Box culvert,0.5339999999999918,A,1001384
N1,368.703,21.4655415307901,92.1026566882833,bridge,JOARIANALA CULVERT,18.94399999999996,B,1001385
N1,368.932,21.4635833,92.1029167,link,"Cox,s Bazar 21 km",0.36700000000001864,,1001386
N1,369.901,21.4564722,92.1038056,link,"Cox,s Bazar 20 km",0.9689999999999941,,1001387
N1,370.281,21.4545,92.10075,bridge,Box culvert,0.37999999999999545,A,1001388
N1,370.703,21.4512778,92.0994441,bridge,Box culvert,0.4219999999999686,A,1001389
N1,370.799,21.4505569351351,92.0994681432432,bridge,MITA CHARI BOX CULVERT,2.669999999999959,A,1001390
N1,370.925,21.4496108,92.0994997,link,"Cox,s Bazar 19 km",0.22200000000003683,,1001391
N1,370.982,21.4494719,92.0995274,link,"Z1001, Road to Naikkongchhari",0.05700000000001637,,1001392
N1,371.58,21.443833,92.1014167,bridge,Box culvert,0.5979999999999563,A,1001393
N1,371.64,21.4433865625,92.1012678785714,bridge,RAMU HOSPITAL GATE,0.8410000000000082,A,1001394
N1,371.804,21.4421663,92.1008611,bridge,Bridge start,0.22399999999998954,A,1001395
N1,371.848,21.4418389714285,92.1007083571428,bridge,MITACMARI RAMU BRIDGE,3.1450000000000387,B,1001396
N1,371.86,21.4417497,92.1006667,bridge,Bridge end,0.05600000000004002,A,1001398
N1,371.922,21.4413608,92.1003611,link,"Cox,s Bazar 18 km",0.06200000000001182,,1001399
N1,372.389,21.4375552,92.0984997,bridge,Box culvert,0.46699999999998454,A,1001400
N1,372.43,21.4372009552325,92.0983672723837,bridge,MARULA (WEST),0.5819999999999936,A,1001401
N1,372.733,21.434583,92.0973886,bridge,Box culvert,0.3439999999999941,A,1001402
N1,372.782,21.4342084624161,92.0972607067114,bridge,MARULA BOX CULVERT,0.35199999999997544,A,1001403
N1,372.882,21.4334441,92.0969997,link,"Cox,s Bazar 17 km",0.1490000000000009,,1001404
N1,373.167,21.4310271,92.0961941,bridge,Box culvert,0.28499999999996817,A,1001405
N1,373.192,21.4308087593886,92.0961182921397,bridge,RAMU BRAC OFFICE,0.410000000000025,A,1001406
N1,373.396,21.4290271,92.0954997,bridge,Box culvert,0.22900000000004184,A,1001407
N1,373.424,21.4288400316455,92.0953913860759,bridge,RAMU BY PASS MORE,0.2319999999999709,A,1001408
N1,373.475,21.4284993,92.0951941,link,Ramu old Section (N109),0.07900000000000773,,1001409
N1,373.588,21.4283604,92.0941663,bridge,Box culvert,0.11299999999999955,A,1001410
N1,373.598,21.4283515971831,92.0940714267605,bridge,RAMU MOUR BOX CULVDERT,0.17400000000003502,A,1001411
N1,373.872,21.4281104,92.0914719,link,"Cox,s Bazar 16 km",0.2839999999999918,,1001412
N1,374.063,21.427916,92.0896108,bridge,Bridge start,0.19099999999997408,A,1001413
N1,374.081,21.427895984,92.089450816,bridge,ROMA CALLAGE BOX CULVERT,0.4830000000000041,A,1001414
N1,374.088,21.4278882,92.0893886,bridge,Bridge end,0.025000000000034106,A,1001415
N1,374.649,21.4271104,92.084083,bridge,Box culvert,0.5609999999999786,A,1001416
N1,374.655,21.4271063768115,92.0840258231884,bridge,ROMA TECHIPUL,0.5739999999999554,A,1001417
N1,374.856,21.4269716,92.0821104,link,"Cox,s Bazar 15 km",0.20699999999999363,,1001418
N1,375.032,21.4267771,92.0804716,bridge,Box culvert,0.17599999999998772,A,1001419
N1,375.035,21.4267747132812,92.0804427367187,bridge,SAMBAR PUL CULVERT,0.3800000000000523,A,1001420
N1,375.416,21.4264716,92.0767771,bridge,CHAKMARKOOL,0.3809999999999718,A,1001421
N1,375.82,21.4267216,92.0730827,link,"Cox,s Bazar 14 km",0.40399999999999636,,1001423
N1,376.062,21.4273654498084,92.0708934808429,bridge,CHAKMAR KOOL BOX CULVERT,0.646000000000015,A,1001424
N1,376.081,21.427416,92.0707216,bridge,Box culvert,0.2610000000000241,A,1001425
N1,376.82,21.4276938,92.0643611,link,Cox's Bazar 13km,0.7389999999999759,,1001426
N1,376.931,21.4271759977099,92.0634431893129,bridge,KHURUTIA BOX CULVERT,0.8689999999999714,A,1001427
N1,376.951,21.4270827,92.0632778,bridge,Box culvert,0.13100000000002865,A,1001428
N1,377.189,21.4273089357414,92.0610656669201,bridge,KHURULIA CULVERT,0.2580000000000382,A,1001429
N1,377.214,21.4273327,92.0608333,bridge,Box culvert,0.2629999999999768,A,1001430
N1,377.519,21.4278354522255,92.0579673860534,bridge,KHURULIA SCHOOL BOX CULVERT,0.3299999999999841,A,1001431
N1,377.551,21.4278882,92.0576667,bridge,Box culvert,0.3369999999999891,A,1001432
N1,377.753,21.4280296848739,92.0557570361344,bridge,KHURULIA SCHOOL BOX CULVERT,0.23399999999998045,A,1001433
N1,377.789,21.4280549,92.0554167,bridge,Box culvert,0.23799999999999955,A,1001434
N1,377.818,21.4280827,92.0551389,link,"Cox,s Bazar 12 km",0.028999999999996362,,1001435
N1,378.02,21.4280584948275,92.0532281715517,bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,0.2669999999999959,A,1001436
N1,378.05,21.4280549,92.0529444,bridge,Box culvert,0.23200000000002774,A,1001437
N1,378.492,21.4275245,92.0486482172786,bridge,Sarkarpara Bridge,0.47200000000003683,A,1001438
N1,378.513,21.4274993,92.0484441,bridge,Bridge start,0.46299999999996544,A,1001440
N1,378.531,21.4275271,92.0483886,bridge,Bridge end,0.018000000000029104,A,1001441
N1,378.803,21.4287771,92.0461941,link,"Cox,s Bazar 11 km",0.27199999999999136,,1001442
N1,379.004,21.4294452102564,92.0443807192307,bridge,WEST DOVGE BOX CULVERT,0.5120000000000005,A,1001443
N1,379.037,21.4295549,92.044083,bridge,Box culvert,0.23399999999998045,A,1001444
N1,379.504,21.4297884,92.0395945696,bridge,MUKTAR KUL,0.5,A,1001445
N1,379.537,21.4298049,92.0392774,bridge,Box culvert,0.5,A,1001446
N1,379.791,21.4296938,92.0368608,link,"Cox,s Bazar 10 km",0.2540000000000191,,1001447
N1,380.015,21.4289716,92.0348608,bridge,Box culvert,0.22399999999998954,A,1001448
N1,380.346,21.4294033629834,92.0318887491712,bridge,BAKKHALI BRIDGE,0.8419999999999845,A,1001449
N1,380.377,21.4294438,92.0316104,bridge,Bridge start,0.3620000000000232,A,1001451
N1,380.518,21.4300827,92.0304716,bridge,Bridge end,0.1409999999999627,A,1001452
N1,380.615,21.4303257834586,92.0296206984962,bridge,MOHURI RARA BOX,0.26900000000000546,A,1001453
N1,380.651,21.430416,92.0293049,bridge,Box culvert,0.1330000000000382,A,1001454
N1,380.757,21.430166,92.0283604,link,"Cox,s Bazar 9 km",0.10599999999999454,,1001455
N1,380.759,21.4301539217391,92.0283434956521,bridge,RABAR DAM BOX,0.14400000000000546,A,1001456
N1,380.803,21.4298882,92.0279716,bridge,Box culvert,0.04599999999999227,A,1001457
N1,381.374,21.426498621044,92.0238834076672,bridge,LINK ROAD CULVERT,0.6150000000000091,A,1001458
N1,381.416,21.4262493,92.0235827,bridge,Box culvert,0.6129999999999995,A,1001459
N1,381.481,21.4258604,92.023166,link,"N110,Link road-Cox' Bazar, (Labonir more)",0.06499999999999773,,1001460
N1,381.494,21.4258049,92.0232493,link,Teknaf 79 km,0.013000000000033651,,1001461
N1,381.985,21.423063061512,92.0267879589347,bridge,BESIC AREA,1.63900000000001,C,1001462
N1,382.055,21.4226721680412,92.0272924520618,bridge,BASIC ARIA (1),0.06999999999999318,C,1001463
N1,382.076,21.4225549,92.0274438,bridge,Box culvert,0.5819999999999936,A,1001464
N1,382.147,21.4220827,92.0278604,bridge,Box culvert,0.07099999999996953,A,1001465
N1,382.473,21.4199716,92.0302493,link,"Teknaf 78 km,Uttia 24 km",0.32600000000002183,,1001466
N1,382.649,21.4194017834586,92.031682906015,bridge,KAMBIR GONA,0.5939999999999941,C,1001467
N1,382.739,21.4191104,92.032416,bridge,Box culvert,0.2659999999999627,A,1001468
N1,383.098,21.4170232427616,92.0347260730512,bridge,HAMBIR GONA (1),11.25,B,1001469
N1,383.188,21.4165,92.0353052,bridge,Box culvert,0.4490000000000123,A,1001470
N1,383.269,21.4161167631868,92.0359357093406,bridge,HAMBIR GONA-(2),0.6200000000000045,C,1001471
N1,383.37,21.4156389,92.0367219,bridge,Box culvert,0.18200000000001637,A,1001472
N1,383.505,21.4150556,92.037833,link,"Teknaf 77 km,Uthia 23 km",0.1349999999999909,,1001473
N1,383.632,21.4142599314893,92.0386736859574,bridge,KANAR PARA,2.2579999999999814,A,1001474
N1,383.74,21.4135833,92.0393886,bridge,Box culvert,0.23500000000001364,A,1001475
N1,384.001,21.4124968430517,92.0395268517711,bridge,SHORAR COOL,0.36899999999997135,A,1001476
N1,384.107,21.4120556,92.039583,bridge,Box culvert,0.36700000000001864,A,1001477
N1,384.279,21.4115,92.0438052,bridge,Bridge start,0.17199999999996862,A,1001478
N1,384.327,21.4111667,92.0441108,bridge,Bridge end,0.04800000000000182,A,1001479
N1,384.358,21.4110029325153,92.0443379558282,bridge,SOUTH MITTA CHORI,1.259999999999991,B,1001480
N1,384.49,21.4103056,92.0453052,bridge,Box culvert,0.16300000000001091,A,1001481
N1,384.547,21.4101111,92.0458052,link,"Teknaf 76 km,Uthia 22 km",0.05700000000001637,,1001482
N1,384.788,21.4102488567901,92.0480366814814,bridge,SOUTH MITHACHARI,0.4300000000000068,B,1001483
N1,384.79,21.41025,92.0480552,bridge,Box culvert,0.242999999999995,A,1001484
N1,384.978,21.4102981858461,92.0496622239999,bridge,SOUTH MITHACHARI,0.9770000000000323,A,1001485
N1,385.115,21.4103333,92.0508333,bridge,Box culvert,0.32499999999998863,A,1001486
N1,385.237,21.4099236838827,92.0518884435897,bridge,SOUTH MITTA CULVERT,0.25900000000001455,A,1001487
N1,385.388,21.4094167,92.0531944,bridge,Box culvert,0.2729999999999677,A,1001488
N1,385.568,21.4090833,92.05475,link,"Teknaf 75 km,Uthia 21 km",0.18000000000000682,,1001489
N1,385.614,21.4088399161904,92.0550238095238,bridge,SOUTH MITHACHARI,0.3769999999999527,A,1001490
N1,385.778,21.4079722,92.056,bridge,Box culvert,0.21000000000003638,A,1001491
N1,385.78,21.4079574071005,92.0560124923076,bridge,SOUTH MITHACHARI,0.16599999999999682,A,1001492
N1,385.947,21.4067222,92.0570556,bridge,Box culvert,0.16899999999998272,A,1001493
N1,386.07,21.4063607143344,92.0580467784983,bridge,SHAMMOTI PARA,54.81099999999998,D,1001494
N1,386.24,21.4058611,92.0594167,bridge,Box culvert,0.29300000000000637,A,1001495
N1,386.494,21.4041499171641,92.0618387037313,bridge,CHALATOLI,0.7140000000000555,A,1001496
N1,386.508,21.4040556,92.0619722,link,Km post missing,0.26799999999997226,,1001497
N1,386.665,21.4039167,92.0628333,bridge,Box culvert,0.1570000000000391,A,1001498
N1,386.968,21.402009374844,92.0647406251559,bridge,CHALIYATOLI,0.47399999999998954,A,1001499
N1,387.146,21.4008889,92.0658611,bridge,Box culvert,0.48099999999999454,A,1001500
N1,387.23,21.4001878992395,92.0660829174905,bridge,RAKALAN PARA STEEL BEAM AND RCC SLAB,3.9610000000000127,C,1001501
N1,387.398,21.3987858977186,92.0665265524714,bridge,CHALIYA TOLI -2 ARCH MASONRY,0.16800000000000637,C,1001502
N1,387.409,21.3986941,92.0665556,bridge,Bridge start,0.2629999999999768,A,1001503
N1,387.424,21.398583,92.0665833,bridge,Bridge end,0.014999999999986358,A,1001504
N1,387.59,21.3971663,92.0668882,bridge,Box culvert,0.16599999999999682,A,1001505
N1,387.609,21.3969719,92.066916,link,"Teknaf 74 km,Uthia 20 km",0.019000000000005457,,1001506
N1,387.843,21.3950144227586,92.0675884137931,bridge,PANCHORI,0.875,A,1001507
N1,388.044,21.393333,92.068166,bridge,Box culvert,0.4350000000000023,A,1001508
N1,388.328,21.3908555107438,92.0684757008264,bridge,PANCHORA STEEL BEAM AND RCC SLAB,0.92999999999995,C,1001509
N1,388.528,21.3891108,92.0686938,bridge,Bridge start,0.4840000000000373,A,1001510
N1,388.546,21.3889441,92.0688049,bridge,Bridge end,0.01799999999997226,A,1001511
N1,388.565,21.3888052,92.0689623,bridge,PANAR CHORH -3 SLAB CULVERT,0.2370000000000232,C,1001512
N1,388.603,21.3885274,92.0692771,link,"Teknaf 73 km, Ukhia 19km",0.05700000000001637,,1001513
N1,388.733,21.3874538459459,92.0697162891891,bridge,PANCHARA SLAB CULVERT,3.944999999999993,B,1001514
N1,388.751,21.3873052,92.0697771,bridge,Box culvert,0.1479999999999677,A,1001515
N1,388.886,21.386218603409,92.0702884892045,bridge,PANCHARA SLAB CULVERT,0.3210000000000264,C,1001516
N1,388.927,21.3858886,92.0704438,bridge,Box culvert,0.17600000000004457,A,1001517
N1,388.956,21.3856411333333,92.0704543196078,bridge,PANCHARA SLAB CULVERT,0.06999999999999318,C,1001518
N1,389.08,21.384583,92.0704993,bridge,Box culvert,0.15299999999996317,A,1001519
N1,389.101,21.3844064618421,92.0705223447368,bridge,PANAR CHORA SLAB CULVERT,0.367999999999995,B,1001520
N1,389.156,21.3839441,92.0705827,bridge,Box culvert,0.07600000000002183,A,1001521
N1,389.258,21.3831050828947,92.0708809157894,bridge,PANCHORI SLAB CULVERT,0.15699999999998226,B,1001522
N1,389.282,21.3829076671052,92.0709510842105,bridge,PANCHARA SLAB CULVERT,1.4389999999999645,A,1001523
N1,389.308,21.3826938,92.0710271,bridge,Box culvert,0.1519999999999868,A,1001524
N1,389.476,21.3813049,92.0710827,bridge,Box culvert,0.16800000000000637,A,1001525
N1,389.506,21.3811104,92.0710827,bridge,Box culvert,0.029999999999972715,A,1001526
N1,389.538,21.3808422435754,92.0709982664804,bridge,PANCHORI,0.25600000000002865,A,1001527
N1,389.684,21.3796187798882,92.0706130385474,bridge,DALA -2 SLAB CULVERT,0.42600000000004457,B,1001528
N1,389.685,21.3796104,92.0706104,link,"Teknaf 72 km,Uthia 18 km",0.17900000000003047,,1001529
N1,389.724,21.3793128,92.0704913857142,bridge,DALA-2 SLAB CULVERT,0.18599999999997863,A,1001530
N1,389.776,21.378916,92.0703327,bridge,Box culvert,0.09100000000000819,A,1001531
N1,389.899,21.3778510915584,92.0703548240259,bridge,DALA-3 SLAB CULVERT,0.9429999999999836,C,1001532
N1,389.93,21.3775827,92.0703604,bridge,Box culvert,0.15399999999999636,A,1001533
N1,389.969,21.3773882,92.0706104,bridge,Box culvert,0.03899999999998727,A,1001534
N1,390.047,21.3768882285714,92.0711223285714,bridge,DALA SLAB CULVERT,0.3230000000000359,A,1001535
N1,390.142,21.3762792890109,92.0717458313186,bridge,DALA SLAB CULVERT,0.09499999999997044,A,1001536
N1,390.151,21.3762216,92.0718049,bridge,Box culvert,0.18200000000001637,A,1001537
N1,390.316,21.3752493,92.0727771,bridge,Box culvert,0.16499999999996362,A,1001538
N1,390.356,21.3750850565217,92.0730282999999,bridge,DHALLA SLAB CULVERT,0.45699999999999363,C,1001539
N1,390.431,21.3747771,92.0734993,bridge,Box culvert,0.1150000000000091,A,1001540
N1,390.496,21.3745549,92.0739716,bridge,Box culvert,0.06499999999999773,A,1001541
N1,390.506,21.3745372352601,92.0740615132948,bridge,PANAR CHORI SLAB CULVERT,0.3639999999999759,A,1001542
N1,390.595,21.3743800190751,92.0748617416184,bridge,PANAR HORA SLAB CULVERT,0.08900000000005548,A,1001543
N1,390.669,21.3742493,92.0755271,bridge,Box culvert,0.17300000000000182,A,1001544
N1,390.685,21.3742493,92.0756938,link,"Teknaf 71km, Ukhia 17km",0.016000000000019554,,1001545
N1,390.814,21.3737957588607,92.0766236613924,bridge,PANCR CHAR SLAB CULVERT,0.45800000000002683,C,1001546
N1,390.843,21.3736938,92.0768327,bridge,Box culvert,0.15800000000001546,A,1001547
N1,390.926,21.3731938,92.0773327,bridge,Box culvert,0.08299999999996999,A,1001548
N1,391.031,21.3724168458515,92.0778930973799,bridge,TULA BAGAN SLAB CULVERT,0.21699999999998454,C,1001549
N1,391.155,21.3714993,92.0785549,bridge,Box culvert,0.228999999999985,A,1001550
N1,391.255,21.3706902708737,92.0790672786407,bridge,TULA BAGAN BOX CULVERT,0.6599999999999682,A,1001551
N1,391.361,21.3698327,92.0796104,bridge,Box culvert,0.20600000000001728,A,1001552
N1,391.373,21.3697436389312,92.0796434824427,bridge,TELA BAGAN SLAB CULVERT,0.117999999999995,A,1001553
N1,391.521,21.3686452190839,92.0800514992366,bridge,TULA BAGAN.,0.14800000000002456,A,1001554
N1,391.623,21.3678882,92.0803327,bridge,Box culvert,0.26200000000000045,A,1001555
