road,name,chainage,condition,model_type,length,lat,lon
N1,HARISHARDE CULVERT,116.074,B,bridge,0.5489999999999924,23.2527463398104,91.3083926405213
N1,SONAGATI BOX CULVERT,117.087,B,bridge,1.0130000000000052,23.2443915125925,91.3114032292592
N1,BALUJURI BOX CULVERT,117.269,B,bridge,0.18200000000000216,23.2429040619631,91.3119739539877
N1,KALIA BAZER BOC CULVERT,118.856,B,bridge,1.586999999999989,23.2289195919642,91.3134220678571
N1,CHAUDDAGARAM BOX CULVERT,119.19,B,bridge,0.3340000000000032,23.2259184472573,91.3135697177215
N1,HAYDAR POLE BOX CULVERT,120.634,B,bridge,1.4440000000000026,23.2131955721448,91.3153497403899
N1,BASHONTA PUR (2),124.346,B,bridge,3.7120000000000033,23.1817958149837,91.3208787514658
N1,NANKORA BOX CULVERT,125.41,B,bridge,1.063999999999993,23.1726272318681,91.3205774642857
N1,DIMATOLI (1) BOX CULVERT,127.673,B,bridge,2.2630000000000052,23.1527364949367,91.3243178772152
N1,DIMATOLY (2) BOX CULVERT,128.767,B,bridge,1.093999999999994,23.1436667679334,91.3266680470308
N1,JAGARNATHPUR BOX CULVERT,129.291,B,bridge,0.5240000000000009,23.1389893200345,91.3263585348877
N1,JAGOT PUR BOX CULVERT,129.955,B,bridge,0.6640000000000157,23.1332639685968,91.327546416481
N1,FOKIR BAZAR SLAB CULVERT,131.577,B,bridge,1.6219999999999857,23.1196973774193,91.3328165129032
N1,KAKKARA CULVERT,132.079,B,bridge,0.5020000000000095,23.1158251554,91.335094485
N1,CHANGARPULL(II) BOX CULVERT,133.873,B,bridge,1.7939999999999827,23.1017563206521,91.343162998913
N1,ADONCORA,134.426,B,bridge,0.5529999999999973,23.0973512527272,91.3454956309091
N1,FOEALTPARA BOX CULVERT,135.723,B,bridge,1.2970000000000255,23.0870753710144,91.3512101492753
N1,KOKALI BOX CULVERT,136.899,B,bridge,1.1759999999999877,23.0779647046997,91.3566005031331
N1,DUTHOSHA BOX CULVERT,137.856,B,bridge,0.9569999999999936,23.070198184,91.3603022
N1,MOHAMMAD ALI MAZAR,138.953,B,bridge,1.0970000000000084,23.0607473333333,91.3618624619047
N1,Rampur Bridge(L),148.151,B,bridge,9.198000000000008,22.9947280792802,91.4022894900763
N1,LAMUA BRIDGE,153.843,B,bridge,5.691999999999979,22.9614487369369,91.4429962027027
N1,MUHURI BRIDGE,160.379,B,bridge,6.536000000000001,22.9496126090047,91.502066899526
N1,Muhuri Bridge(L),160.379,B,bridge,0.0,22.9496126090047,91.502066899526
N1,DHOOM GHAT PC GIRDER,165.183,B,bridge,4.804000000000002,22.9149647061403,91.5262895350877
N1,MUCHIPOOL CULVERT,177.247,B,bridge,12.064000000000021,22.811563437647,91.5562562129411
N1,MIRAISORI BRIDGE,180.85,B,bridge,3.60299999999998,22.7821968918511,91.5691025661971
N1,BOTHAGIA (-3) BOX CULVERT,185.842,B,bridge,4.992000000000019,22.7445136523437,91.5943998915364
N1,UTTOR SITAKONDO BAZAR BOX CULVERT,200.575,B,bridge,14.732999999999976,22.6258323373493,91.6541857554217
N1,KALIAVA BOX CULVERT,203.651,B,bridge,3.076000000000022,22.6023506949579,91.6683367336134
N1,SKM BOX CULVERT(1),204.342,B,bridge,0.6910000000000025,22.5971665766519,91.671819207489
N1,BARSH BARIA BRIDGE,209.514,B,bridge,5.171999999999997,22.5543319776357,91.6887963149094
N1,KYSTELGATE ARCH,213.386,B,bridge,3.8719999999999857,22.5229359167189,91.7038366163009
N1,GORA MARI BOX CULVERT,217.377,B,bridge,3.991000000000014,22.4904405976324,91.7182726733934
N1,MUDDO SONAISORI BRIDGE,218.441,B,bridge,1.063999999999993,22.4811642144766,91.7203633632516
N1,SHLAKHAR PAD BRIDGE,220.725,B,bridge,2.283999999999992,22.4624386352,91.7285307
N1,DHAMAKHALI BRIDGE,225.702,B,bridge,4.977000000000004,22.4220415536,91.7480209792
N1,BAKULIA BRIDGE,242.898,B,bridge,17.195999999999998,22.3522674714754,91.852622049836
N1,HAFAS BAGAR BRIDGE,244.367,B,bridge,1.468999999999994,22.3395393508599,91.8533871579852
N1,RAZAKATI BRIDGE,244.856,B,bridge,0.4890000000000043,22.3357673216494,91.8538536927835
N1,SHIKALBAHA BOX CULVERT,249.348,B,bridge,4.492000000000019,22.3002851293515,91.8652980307167
N1,SHANTERHAT CULVERT,252.506,B,bridge,3.157999999999987,22.2988369230769,91.8873512822898
N1,SHANTERHAT BOX CULVERT,253.777,B,bridge,1.2709999999999866,22.3021025781938,91.8992582823788
N1,MUNSHA BOX CULVERT(L),255.505,B,bridge,1.7280000000000086,22.3083189877358,91.9142153009434
N1,Patiya Bridge,262.116,B,bridge,6.61099999999999,22.3006016043999,91.9658457726
N1,Srimi Bridge,265.483,B,bridge,3.3670000000000186,22.2859320161666,91.992309198
N1,KOMOLMUNSHE HAT BOX CULVERT,266.424,B,bridge,0.9409999999999741,22.2811424692972,91.9995571696216
N1,Korna Bridge,268.954,B,bridge,2.5300000000000296,22.2611613745967,92.0073035838709
N1,Kanchon Nagar Bridge,273.008,B,bridge,4.053999999999974,22.2314978226851,92.0249656611111
N1,KHANCHANAGAR BADAMTOLA,273.008,B,bridge,0.0,22.2314978226851,92.0249656611111
N1,NORTH JOARA PAKKAR DOKAN,273.443,B,bridge,0.4350000000000023,22.2260608528604,92.0264650356979
N1,KHOLGHAR CUL,276.281,B,bridge,2.8380000000000223,22.2049837597806,92.0383312340036
N1,NOYARHAT,280.299,B,bridge,4.017999999999972,22.1739178955307,92.0532925435754
N1,Sangu Bridge,282.994,B,bridge,2.69500000000005,22.1586272806451,92.0682063096774
N1,Raj Ghata Bridge,294.534,B,bridge,11.539999999999964,22.0695600813559,92.1042754237288
N1,Adunagar Bridge,304.857,B,bridge,10.323000000000036,21.9870408741379,92.0839943655172
N1,Hatirpul Bridge,305.527,B,bridge,0.6699999999999591,21.9819040437735,92.080773326415
N1,Santi Bridge,309.971,B,bridge,4.444000000000017,21.9520795406909,92.0678138084453
N1,NOLBELA BOX CULVERT,329.499,B,bridge,19.52800000000002,21.7841953311111,92.0792425355555
N1,BANDI BAZAR BOX CULVERT,335.192,B,bridge,5.692999999999984,21.7401466184971,92.0826243745664
N1,KHUTAKHALI,349.092,B,bridge,13.899999999999977,21.6225351880109,92.0737034768392
N1,khutakhali bazar,349.759,B,bridge,0.66700000000003,21.618376660401,92.0691713375939
N1,JOARIANALA CULVERT,368.703,B,bridge,18.94399999999996,21.4655415307901,92.1026566882833
N1,MITACMARI RAMU BRIDGE,371.848,B,bridge,3.1450000000000387,21.4418389714285,92.1007083571428
N1,HAMBIR GONA (1),383.098,B,bridge,11.25,21.4170232427616,92.0347260730512
N1,SOUTH MITTA CHORI,384.358,B,bridge,1.259999999999991,21.4110029325153,92.0443379558282
N1,SOUTH MITHACHARI,384.788,B,bridge,0.4300000000000068,21.4102488567901,92.0480366814814
N1,PANCHARA SLAB CULVERT,388.733,B,bridge,3.944999999999993,21.3874538459459,92.0697162891891
N1,PANAR CHORA SLAB CULVERT,389.101,B,bridge,0.367999999999995,21.3844064618421,92.0705223447368
N1,PANCHORI SLAB CULVERT,389.258,B,bridge,0.15699999999998226,21.3831050828947,92.0708809157894
N1,DALA -2 SLAB CULVERT,389.684,B,bridge,0.42600000000004457,21.3796187798882,92.0706130385474
N1,PARARHORA CULVERT,391.664,B,bridge,1.9799999999999613,21.367599241791,92.0804686731343
N1,TULA BAGAN,392.093,B,bridge,0.42900000000003047,21.3641002252199,92.0813316052785
N1,TOLA BAGAN,392.422,B,bridge,0.32900000000000773,21.3613004264018,92.0805440936915
N1,KHONIA POLONG.,395.328,B,bridge,2.905999999999949,21.3365566114155,92.0789637010654
N1,Jasoya check post.,397.679,B,bridge,2.350999999999999,21.3205831278931,92.0894967632047
N1,MORICHIA PALONG,399.452,B,bridge,1.7730000000000246,21.308226843421,92.0972648315789
N1,COTBAZR MUSLIM HOS,401.89,B,bridge,2.437999999999988,21.28755005,92.1000623912863
N1,UKHIYA BAZAR,408.235,B,bridge,6.345000000000027,21.2457262593333,92.1373042073333
N1,KUTU - PALONG MOSZID SLAB,412.931,B,bridge,4.6959999999999695,21.2215199757575,92.1617032590909
N1,BALUKHALI,416.966,B,bridge,4.035000000000025,21.1907730988505,92.1680703199233
N1,THANG KHALI BOX CULVERT,419.036,B,bridge,2.069999999999993,21.177417156701,92.1570372113402
N1,CHANG KHALI BRIDGE,419.88,B,bridge,0.8439999999999941,21.1703723502057,92.1547387765432
N1,JAM TOLI BRIDGE,420.093,B,bridge,0.21300000000002228,21.1688213638709,92.153662396129
N1,DAIM PARA BRIDGE,420.406,B,bridge,0.3129999999999882,21.1666653482213,92.1523376486166
N1,KARUN TOLI RCC GIDER BRIDGE,423.442,B,bridge,3.0360000000000014,21.1425462548387,92.159429216129
N1,KHARA KANDI RCC GIDER BRIDGE,425.267,B,bridge,1.8249999999999886,21.1366125359375,92.1745027796875
N1,BALUR KHALI -(1) RCC GIDER BRIDGE,426.555,B,bridge,1.288000000000011,21.1318968873563,92.1846917362069
N1,BALU KHALI-3 BOX CULVERT,426.915,B,bridge,0.36000000000001364,21.1297680981982,92.1870470012012
N1,WHIKE KANG BOX CULVERT,427.231,B,bridge,0.3159999999999741,21.1278570099099,92.1891953267267
N1,Hoacx Kang Barbar Bridge,428.095,B,bridge,0.8640000000000327,21.1215698917647,92.1935169658823
N1,TAS SE BRIDGE HOANGK,429.081,B,bridge,0.98599999999999,21.1145580496021,92.1980208315649
N1,KHAN GOR PARA BRIDGE,433.178,B,bridge,4.09699999999998,21.0844125039525,92.2159198454545
N1,GIMON KHALI BRIDGE,435.013,B,bridge,1.8349999999999795,21.071231875641,92.2242923685897
N1,NOYA BAZAR BRIDGE,436.388,B,bridge,1.375,21.0598736617647,92.2263822093137
N1,NAYA BAZAR BRIDGE,436.789,B,bridge,0.40100000000001046,21.0562943527173,92.2266452831521
N1,NAYA BAZAR BRIDGE,437.063,B,bridge,0.2740000000000009,21.0542867597222,92.2274586981481
N1,NILA - HOAB RABG BRIDGE,440.028,B,bridge,2.965000000000032,21.0340308457564,92.2407063719557
N1,CHOUDORIY PARA RCC GIDER BRIDGE,443.024,B,bridge,2.995999999999981,21.0097686468354,92.2495377240506
N1,RONGI HALI BOX CULVERT,443.564,B,bridge,0.5400000000000205,21.0058252962264,92.252279838915
N1,NOYAPARA RCC GIDER BRIDGE,447.401,B,bridge,3.836999999999989,20.9732781770034,92.2493761152148
N1,MOSINNI RCC GIDER BRIDGE,448.054,B,bridge,0.6529999999999632,20.967853415126,92.2489720949579
N1,Mosinni Mor Bridge,448.054,B,bridge,0.0,20.967853415126,92.2489720949579
N1,JADIMURA (NOYA PARA)BRIDGE,449.101,B,bridge,1.0470000000000255,20.9599449953642,92.2537187390728
N1,DONDO MIA CHAK POST BRIDGE,451.984,B,bridge,2.8829999999999814,20.93730526,92.26237497
N1,Dondo Mia Checkpost Bridge,451.984,B,bridge,0.0,20.93730526,92.26237497
N1,DOMDO MIA BRIDGE,452.561,B,bridge,0.5769999999999982,20.9324260319587,92.2636134
N1,DOMDO MIA,452.624,B,bridge,0.06300000000004502,20.9318757724226,92.263712625
N1,KARUMTOLI,453.95,B,bridge,1.325999999999965,20.9209276456603,92.2674528079245
N1,KAKUM TOLI CHACK BOX CULVERT,454.673,B,bridge,0.7230000000000132,20.9153707224137,92.2707239706896
N1,KARUMTOLI,455.062,B,bridge,0.38900000000001,20.9126751559322,92.2727211220339
N1,BARIY TOLI RCC GIDER BRIDGE,456.359,B,bridge,1.2969999999999686,20.9032027737864,92.2790446582524
N1,NAITAN PARA RCC GIDER BRIDGE,456.549,B,bridge,0.18999999999999773,20.9018849327974,92.2798735897106
N1,NAITOM PARA RCC GIDER BRIDGE,457.365,B,bridge,0.8160000000000309,20.8970988542857,92.2850607666666
N1,NAITOM PARA RCC GIDER BRIDGE,458.213,B,bridge,0.8480000000000132,20.892271114035,92.2909840333333
N1,TEKNAF NAITANG RCC GIDER BRIDGE,458.799,B,bridge,0.5859999999999559,20.8901584525606,92.2957180800539
N2,JATRAMURA BRIDGE,1.511,B,bridge,457.28799999999995,23.7180650594594,90.5157713121621
N2,GOLA GANDE BRIDGE,11.482,B,bridge,9.971,23.7853886,90.5689207170731
N2,ADURI BOX CULVERT,13.366,B,bridge,1.8840000000000003,23.7976774888888,90.5808413907407
N2,ADURI BOX CULVERT,14.333,B,bridge,0.9670000000000005,23.8043535636363,90.5868510651515
N2,SON PARA,18.944,B,bridge,4.610999999999999,23.8361761919786,90.6158002716577
N2,SHAT GRAM BOX CULVERT,22.144,B,bridge,3.1999999999999993,23.8552059112311,90.6386719605831
N2,PANCNDANA BRIDGE,30.514,B,bridge,8.370000000000001,23.8936715910973,90.6671215770186
N2,BOLTIRISH KANE CULVERT,31.026,B,bridge,0.5120000000000005,23.8944074858369,90.6720957695279
N2,VALARAGAR CULVERT,37.022,B,bridge,5.995999999999999,23.9349686331683,90.7082789089108
N2,SAYED NAGAR CULVERT,40.564,B,bridge,3.5420000000000016,23.9639584596899,90.7209383751938
N2,SAYED NAGOR CULVERT,41.734,B,bridge,1.1700000000000017,23.972844874473,90.7269674786885
N2,SAYED NAGOR CULVERT,42.153,B,bridge,0.41899999999999693,23.975807317647,90.7294643364705
N2,SIMBI RCC GIRDER,45.931,B,bridge,3.7779999999999987,23.9941083857142,90.7598198171428
N2,BITIMARGAL BRIGE,55.967,B,bridge,10.036000000000001,24.0402499861386,90.8435872876237
N2,CHARABAG BOX CULVERT,57.111,B,bridge,1.1439999999999984,24.0427281904255,90.8544734826241
N2,Shibpur Bridge,58.369,B,bridge,1.2580000000000027,24.0488598266666,90.86466112
N2,PATILA DUA BRIDGE,62.515,B,bridge,4.146000000000001,24.0533500728089,90.9042270932584
N2,mundubus 5 boxculvert,67.87,B,bridge,5.355000000000004,24.0571261871186,90.9566094040678
N2,RASHOMPUR,69.279,B,bridge,1.4089999999999918,24.0569460077753,90.9702615688984
N2,SONARAMPUR,73.94,B,bridge,4.661000000000001,24.0372837831325,91.0073885975903
N2,MALIHATA BOX CULVERT,82.991,B,bridge,9.051000000000002,24.0472281396954,91.0871321797969
N2,BARIUSE BOX CULVERT,90.552,B,bridge,7.561000000000007,24.0537436912932,91.1550920076824
N2,Rampur Bridge-2,96.853,B,bridge,6.300999999999988,24.0407262413333,91.2101575271111
N2,SHASHI BOX CULVERT,102.843,B,bridge,5.990000000000009,24.0691040355029,91.256625424852
N2,MADUBPUR BAZAR BRIDGE,107.235,B,bridge,4.391999999999996,24.0909137298145,91.2885035489301
N2,UNDHIURA P C G BRIDGE,111.979,B,bridge,4.744,24.1243593059382,91.3167782581947
N2,DOKHIN BEDHOSA,113.087,B,bridge,1.108000000000004,24.1327827852207,91.3222117568138
N2,WORLDKOAL CULVERT,115.81,B,bridge,2.722999999999999,24.1463656258358,91.3420528395136
N2,NANAR KHOLA CULVERT,118.497,B,bridge,2.6869999999999976,24.1671222482758,91.3490274
N2,GORIPUR BOX CULVERT,129.985,B,bridge,11.488000000000014,24.2634051199999,91.3809022189091
N2,GORIPUR BOX CULVERT,130.23,B,bridge,0.24499999999997613,24.26536022,91.3820406225454
N2,Chalta Bazar Bridge,153.116,B,bridge,22.886000000000024,24.3513919662011,91.5364728952514
N2,CHALTA BAZAR BRIDGE,153.116,B,bridge,0.0,24.3513919662011,91.5364728952514
N2,Moglie Bridge,156.615,B,bridge,3.4989999999999952,24.3795572061594,91.5502040260869
N2,SHUK GHAR RCC GRIDER,161.948,B,bridge,5.332999999999998,24.4234977390625,91.5678518695312
N2,Rokonpur Bridge,164.088,B,bridge,2.1399999999999864,24.4424559766773,91.5699314031948
N2,ROKAM PUR RCC GIDER BRIDGE,164.088,B,bridge,0.0,24.4424559766773,91.5699314031948
N2,BURIMA BOX CULVERT,164.956,B,bridge,0.867999999999995,24.4501527896551,91.5716560781609
N2,Paniunda Bridge,166.829,B,bridge,1.8730000000000189,24.466550890595,91.5735381040307
N2,Paniunda Bridge,167.266,B,bridge,0.4369999999999834,24.4704585597122,91.5737849
N2,Sathail Bridge,169.381,B,bridge,2.115000000000009,24.4885601135135,91.5789598972973
N2,MALAR BATAR,171.763,B,bridge,2.382000000000005,24.5087642787535,91.5851694478753
N2,Kandigoan Bridge,172.941,B,bridge,1.1779999999999973,24.5184747068085,91.5884815834042
N2,Ratunpur -3 Bridge,179.044,B,bridge,6.103000000000009,24.5692888569444,91.6028545361111
N2,LALALPUR BOX CULVERT,184.404,B,bridge,5.359999999999985,24.6062625912698,91.6203718825396
N2,Umarpur Bridge,185.981,B,bridge,1.5769999999999982,24.6134489603305,91.6333000688705
N2,Aminnagar Bridge,188.64,B,bridge,2.658999999999992,24.6165611634751,91.6587526595744
N2,LALA BAZAR,219.998,B,bridge,31.358000000000004,24.836285,91.820322590909
N2,Lala Bazar Bridge,219.998,B,bridge,0.0,24.836285,91.820322590909
N2,LALA BAZAR,221.457,B,bridge,1.4590000000000032,24.8484997,91.8255271
N2,LALA BAZAR,222.009,B,bridge,0.5519999999999925,24.8515227408602,91.8295664935484
N2,FIRUS PUR 1,226.077,B,bridge,4.068000000000012,24.8692639999999,91.8631159935999
N2,FIRUSPUR (2),226.827,B,bridge,0.75,24.8741126221897,91.8678933810219
N2,SHAHJALAL BRIDGE,228.214,B,bridge,1.3870000000000005,24.8804188125786,91.8783764886792
N2,Shahjalal Bridge,228.214,B,bridge,0.0,24.8804188125786,91.8783764886792
N2,TILA GOR BOX CULVERT,232.717,B,bridge,4.503000000000014,24.8965971215172,91.9038853933793
N2,Khadem Nagar Bridge,237.465,B,bridge,4.7479999999999905,24.9152799929824,91.9479415416666
N2,PILOR CHAK BOX CULVERT,240.586,B,bridge,3.1210000000000093,24.9295749546341,91.9708663039024
N2,Korish Bridge,252.528,B,bridge,11.941999999999979,25.0015666421903,92.0479688080789
N2,KORISH TRUSS WITH RCC SLAB,252.528,B,bridge,0.0,25.0015666421903,92.0479688080789
N2,SALI RCC GIDER BRIDGE,254.476,B,bridge,1.9480000000000075,25.0141111,92.0612778
N2,Sali Bridge,254.476,B,bridge,0.0,25.0141111,92.0612778
N2,GOYALI RCC GIDER BRIDGE,256.463,B,bridge,1.9870000000000232,25.0290827,92.0718327
N2,Damri Bridge,257.959,B,bridge,1.495999999999981,25.0372252050968,92.0833473986748
N2,Darbast Bazar Bridge,262.383,B,bridge,4.423999999999978,25.0675549,92.1106389
N2,Sari Ghat Bridge,265.207,B,bridge,2.8240000000000123,25.0918993080851,92.1178653685106
N2,ERABOTY,266.429,B,bridge,1.22199999999998,25.1029213910714,92.1184266866071
N2,BILAY MORE STEEL BEAM AND RCC SLAB,272.5,B,bridge,6.071000000000026,25.1489450385852,92.1131659401929
N2,RANG PASI,273.394,B,bridge,0.8940000000000055,25.1543902117647,92.1061712636363
N2,Asum Bazar Bridge,274.882,B,bridge,1.4879999999999995,25.1640035167173,92.0963799218845
N102,DEAB POR SLAB CULVERT,4.249,B,bridge,270.633,23.5111353540229,91.0981810436781
N102,KAKORTOLA CULVERT,12.96,B,bridge,8.711000000000002,23.5739730932019,91.0589041898522
N102,BARHA BOX CULVERT,21.137,B,bridge,8.177,23.6074609183908,90.9886068132183
N102,BAKON NAGAR BOX CULVERT,27.867,B,bridge,6.73,23.657110863914,90.9792871683257
N102,YOUSUF PUR BRIDGE,30.562,B,bridge,2.6950000000000003,23.6706588358851,91.001111684689
N102,YOUSUFPUR (2) BOX CULVERT,31.082,B,bridge,0.5199999999999996,23.6732779054794,91.0052758616438
N102,USUP POR-2 BOX CULVERT,31.27,B,bridge,0.18799999999999883,23.674231551282,91.0067770538461
N102,SHANKAIL BOX CULVERT,35.941,B,bridge,4.671000000000003,23.6990813911894,91.042925047577
N102,MOKIMPUR RCC GRIDER BRIDGE,39.689,B,bridge,3.7479999999999976,23.7214400894736,91.0713290078947
N102,KALAMONLA BRIDGE,40.291,B,bridge,0.6019999999999968,23.724717610204,91.0759599153061
N102,KALAMURIA BOX CULVERT,41.26,B,bridge,0.9690000000000012,23.7319009767801,91.0806945739938
N102,MIRPUKUR CULVERT,44.664,B,bridge,3.4040000000000035,23.7564383509433,91.0993658110062
N102,MONKASAR BOX CULVERT,48.613,B,bridge,3.948999999999998,23.7808685333333,91.1277111458333
N102,MONKASHA RCC GRIDER BRIDGE,49.168,B,bridge,0.5549999999999997,23.7838311994117,91.1321336329411
N102,TNLLAK BOX CULVERT,51.794,B,bridge,2.6259999999999977,23.7993621932004,91.1496333468933
N102,Bizna Bridge,52.474,B,bridge,0.6799999999999997,23.8052032218455,91.1510109740113
N102,CHATURA CULVERT,53.317,B,bridge,0.8430000000000035,23.8128512780487,91.1525916439024
N102,TANTO CULVERT,55.063,B,bridge,1.7460000000000022,23.828311880845,91.1549145893896
N102,DARKHAR BRIDGE,56.766,B,bridge,1.7029999999999959,23.8433132090909,91.1569792363636
N102,Ujaneswar Bridge,58.681,B,bridge,1.9149999999999991,23.8591413083217,91.1564064449375
N102,AWARON CULVERT,59.118,B,bridge,0.4370000000000047,23.8618306259259,91.1536961703703
N102,MODINAGOR RCC GIDER BRIDGE,60.841,B,bridge,1.722999999999999,23.8749941691908,91.1409041702282
N102,RAMRAIL BOX CULVERT,67.164,B,bridge,6.323,23.9256180593023,91.1192338627907
N102,VADHUGLAR BOX CULVERT,69.643,B,bridge,2.478999999999999,23.9472357303754,91.1168502819112
N102,VADHUGHAR BRIDGE,70.285,B,bridge,0.6419999999999959,23.9529335260869,91.116861673913
N102,NORTH PORTALA BRIDGE,73.118,B,bridge,2.8329999999999984,23.9679353219827,91.1013978806034
N102,GHATARA BRIDGE,76.824,B,bridge,3.706000000000003,23.9987492949579,91.109389610084
N102,MOLABI BARI CULVERT,78.132,B,bridge,1.308000000000007,24.0102985311688,91.1093858267532
N102,UTTOR SHOHIL PUR CULVERT,79.737,B,bridge,1.6049999999999898,24.0245823385026,91.1118705048128
N104,S.S.SK ROAD SLAB CULVERT,0.417,B,bridge,79.32,23.0093022701123,91.3955118680898
N104,MATIARA SLAB CULVERT,4.693,B,bridge,4.276,23.00486624,91.3553213033333
N104,Selonia bridge,8.075,B,bridge,3.3819999999999997,22.9831354973684,91.3383410394736
N104,RAMNAGAR SLAB CULVERT (3),18.96,B,bridge,10.885000000000002,22.9440589671641,91.2636935955224
N104,SANBAG CULVERT,23.538,B,bridge,4.577999999999999,22.9574308844488,91.2240221080708
N104,SONYGOFULL CULVERT,30.328,B,bridge,6.789999999999999,22.9483211833333,91.1599462136111
N104,HAZIPUR CULVERT,32.042,B,bridge,1.7140000000000022,22.9472470542056,91.1430588514018
N104,krimpur Bridge,35.203,B,bridge,3.1610000000000014,22.9451020481707,91.1127623422764
N104,MAMZAN BIBO BOX CULVERT,38.197,B,bridge,2.9939999999999998,22.9256782339622,91.1032458267924
N104,AKLASPUR CULVERT,38.747,B,bridge,0.5499999999999972,22.9210135531914,91.1023406859574
N104,POKIR PUR BOX CULVERT,45.558,B,bridge,6.811,22.8607331215686,91.0962115705882
N104,DATARAHAT RCC GIDER BRIDGE,47.345,B,bridge,1.786999999999999,22.8471995091891,91.0970113935135
N104,UTTOR SONAPUR SLAB CULVERT,48.417,B,bridge,1.0720000000000027,22.8365042056847,91.0998638767441
N106,NOTUN PARA,2.521,B,bridge,45.896,22.4153754965425,91.8191481220744
N106,PASSIM SURAGOL,7.044,B,bridge,4.523,22.4550668461538,91.8171812637362
N106,SHAZZAPUR SLAB CULVERT,13.956,B,bridge,6.912,22.5034389735849,91.821686326415
N106,GOHIRA ARCH MASONARY,19.035,B,bridge,5.079000000000001,22.5206210855895,91.8650610349345
N106,BOROPUR BRIDGE,20.609,B,bridge,1.5740000000000016,22.5283283080487,91.875926692439
N106,JANANIHAT BRIDGE,21.851,B,bridge,1.2419999999999973,22.5315882215094,91.8873769335849
N106,BAROLIA BAILEY,22.823,B,bridge,0.9720000000000013,22.5331093008042,91.89654911689
N106,AMTULA BOX,31.23,B,bridge,8.407,22.5412352134969,91.9730240447852
N106,New para box culvert,31.402,B,bridge,0.1720000000000006,22.5415036119718,91.9746998239436
N106,MONARTECK CULVERT,32.658,B,bridge,1.2560000000000002,22.5403435451612,91.9841895612903
N106,GUYATAL CULVERT,35.329,B,bridge,2.6709999999999994,22.5453884125506,92.005236281174
N106,RANIARAT ARCH,40.811,B,bridge,5.481999999999999,22.5701004150375,92.040662581203
N106,Mogachhari Bridge,44.33,B,bridge,3.5189999999999984,22.5883422208333,92.0657728458333
N106,MOGAY CHORI,44.8,B,bridge,0.46999999999999886,22.5905680590038,92.0694488149425
N106,MOIS PARA CULVERT,51.208,B,bridge,6.408000000000001,22.6225344,92.1074005736842
N106,MOIS PARA ARCH MASONRY,52.149,B,bridge,0.9410000000000025,22.6278068480314,92.1130745535433
N106,Manikchhari Bridge,55.929,B,bridge,3.780000000000001,22.6448155370689,92.1296145956896
N107,Kalurghat Bridge-2,0.382,B,bridge,55.547000000000004,22.3916454389057,91.893384356231
N107,KALURGHAT 2,0.382,B,bridge,0.0,22.3916454389057,91.893384356231
N107,JUNGA CULVERT,4.553,B,bridge,4.171,22.3614650902654,91.911692219469
N107,Shakpura Bridge,4.895,B,bridge,0.34199999999999964,22.3593103241758,91.9136013241758
N107,MANSERTEK,10.11,B,bridge,5.215,22.3187222222222,91.9203888888889
N108,SOUTH KAOCHIA BRIDGE,1.531,B,bridge,8.578999999999999,22.1061120742331,92.0874945208589
N108,BAJALIA BRIDGL 1,4.942,B,bridge,3.4110000000000005,22.1222379644889,92.1144522210748
N108,BAJALIA BAILEY WITH STEEL DECK,6.175,B,bridge,1.2329999999999997,22.1260629933333,92.1250115941666
N108,Majherpara Bridge-2,12.605,B,bridge,6.430000000000001,22.1427473045161,92.1755462716129
N108,Kana Para Bridge,18.701,B,bridge,6.096,22.1820543504672,92.1946014457943
N108,AMTOLI PARA STEEL BEAM AND RCC SLAB,20.176,B,bridge,1.4749999999999979,22.1838059066398,92.2049397523138
N108,Amtolipara Bridge,20.176,B,bridge,0.0,22.1838059066398,92.2049397523138
N108,Amtoli para Rcc Bridge-2,20.717,B,bridge,0.5410000000000004,22.1847935438053,92.2088726876106
N108,MISKI BOX CULVERT,21.116,B,bridge,0.3990000000000009,22.1866028692015,92.2116978513308
N108,Bus stand Bridge-2,21.421,B,bridge,0.3049999999999997,22.1870154173333,92.2132735246666
N110,POLISHINA COX BAZAR.,3.561,B,bridge,17.86,21.4210300738095,91.9917483535714
N204,TELARIA CHARA,0.806,B,bridge,2.755,24.1460274,91.3513056
N204,DOKHIR SHURMA CULVERT,1.81,B,bridge,1.004,24.137325874468,91.3515720851063
N204,SURMA CULVERT,2.305,B,bridge,0.4950000000000001,24.133010247826,91.3519830913043
N204,20 NOVEMBER AMTOLI,8.785,B,bridge,6.48,24.1243226673913,91.4118574967391
N204,SHOT CHORY FOREST CULVERT,10.965,B,bridge,2.1799999999999997,24.1284882822629,91.4313808651376
N204,RAMAGANJA CULVERT,16.85,B,bridge,5.885000000000002,24.1386739041095,91.4802721260273
N204,Chandpur Bridge,21.41,B,bridge,4.559999999999999,24.1728034680412,91.5013953175257
N205,BARO KHULA BOX CULVERT,2.057,B,bridge,19.353,24.88475,91.8644999999999
N206,NAYAR PUL,0.928,B,bridge,1.129,24.8914311148571,91.8710064657142
N207,Mirpur Bridge,0.471,B,bridge,0.4570000000000001,24.2975653090909,91.5136515090909
N207,Natun Bazar Bridge,2.883,B,bridge,2.412,24.2936824758118,91.5369584564389
N207,Karangi Bridge,3.858,B,bridge,0.9750000000000001,24.2929746358053,91.5463403184241
N207,KARANGI BRIDGE,3.858,B,bridge,0.0,24.2929746358053,91.5463403184241
