road,id,model_type,condition,name,lat,lon,length
N1,1003782,link,,Km post missing,22.3136389,91.9438886,0.006000000000028649
N1,1003783,link,,Box culvert,22.3098611,91.9477219,0.617999999999995
N2,1003784,bridge,A,DIGIR PAR,25.0477883214484,92.0958326793871,0.07799999999997453
N2,1003785,link,,Box culvert,25.0478886,92.0959441,0.016000000000019554
N1,1003786,bridge,A,UZIRPUR HIGH SCHOOL,22.3084394099236,91.9483886979643,0.08400000000000318
N2,1003787,link,,Jaintapur 10 km,25.0497219,92.0980274,0.19799999999997908
N1,1003788,link,,Info.Missing,22.3067222,91.9491941,0.016999999999995907
N2,1003789,bridge,A,DAMA BOX CULVERT,25.0529755195804,92.1015661610722,0.5010000000000332
N2,1003790,link,,Box culvert,25.05306973636364,92.1016686348485,0.014999999999986358
N2,1003791,bridge,A,SRIKAL BOX CULVERT,25.0550106020979,92.1037795946387,0.3089999999999691
N2,1003792,link,,Box culvert,25.0551111,92.1038889,0.016000000000019554
N2,1003793,link,,Km post missing,25.0561944,92.10475,0.1419999999999959
N1,1003794,link,,Km post missing,22.3025,91.9553889,0.016999999999995907
N2,1003795,bridge,A,borbos bazer,25.0586850830769,92.106074796923,0.29300000000000637
N2,1003796,link,,Box culvert,25.0588056,92.1061389,0.014999999999986358
N1,1003797,link,,Bridge start,22.3010278,91.9641667,0.617999999999995
N1,1003798,link,,Bridge end,22.3009444,91.9646667,0.05200000000002092
N2,1003799,link,,Jaflong 25 km,25.0643889,92.1090556,0.0049999999999954525
N1,1003800,link,,Km post missing,22.3009167,91.9648889,0.016999999999995907
N1,1003801,bridge,B,Patiya Bridge,22.3006016043999,91.9658457726,0.10599999999999454
N2,1003803,link,,Road to Kanaighat (Z2011),25.0654444,92.1095833,0.006000000000028649
N2,1003804,bridge,A,borbos bazer,25.0675549,92.1106389,0.26099999999996726
N2,1003807,link,,Bridge end,25.0678049,92.11075,0.02800000000002001
N2,1003808,link,,Jaintapur 7 km,25.0728604,92.1123333,0.5819999999999936
N1,1003809,link,,Km post missing,22.2979441,91.973916,0.016999999999995907
N2,1003810,bridge,A,DORPOS SUBMARCH,25.0766582960199,92.1135224439801,0.42200000000002547
N1,1003811,link,,Slab Culvert,22.2956941,91.9787493,0.14599999999995816
N1,1003812,link,,Road to Boalkhali (Z1059),22.295333,91.9803049,0.16600000000005366
N2,1003813,link,,Km post broken,25.0815549,92.1150556,0.25399999999996226
N1,1003814,link,,Km post missing,22.2934997,91.9816382,0.012000000000000455
N1,1003815,link,,Road to Haidgaon (Z1057),22.2933608,91.9821104,0.060000000000002274
N2,1003816,bridge,A,SARI GHAT,25.0828494919753,92.1154439123456,0.07900000000000773
N2,1003818,link,,Bridge start,25.0829438,92.1154722,0.011000000000024102
N2,1003819,link,,Bridge end,25.0831382,92.1155556,0.022999999999967713
N1,1003820,link,,Box culvert,22.292083,91.9822493,0.03300000000001546
N1,1003821,link,,Road to Anowara (R170),22.291833,91.9823327,0.021000000000015007
N1,1003822,bridge,A,PALYA BUS STATION,22.2911451997412,91.9833668252263,0.132000000000005
N2,1003823,link,,Road to Gowainghat (Z2012),25.0891386,92.1174993,0.5129999999999768
N2,1003824,link,,Jaflong 22 km,25.0900274,92.117916,0.11099999999999
N1,1003825,link,,Km post missing,22.2878052,91.9883886,0.016999999999995907
N2,1003826,bridge,A,SARIGHUT BRIDGE,25.0918993080851,92.1178653685106,0.19700000000000273
N2,1003828,link,,Bridge start,25.092083,92.1178604,0.021000000000015007
N1,1003829,link,,Bridge start,22.286583,91.9911108,0.08499999999997954
N1,1003830,link,,Bridge end,22.2863052,91.991583,0.07200000000000273
N1,1003831,link,,Road to Chandnaisa(Z1039),22.2862497,91.9916941,0.025000000000034106
N2,1003832,link,,Bridge end,25.0938052,92.1178327,0.013999999999953161
N1,1003833,bridge,B,Srimi Bridge,22.2859320161666,91.992309198,0.05900000000002592
N2,1003835,link,,Jaintapur 4 km,25.0990552,92.1178049,0.5099999999999909
N1,1003836,link,,Km post missing,22.2836386,91.9967497,0.016999999999995907
N1,1003837,link,,Box Culvert,22.2820549,91.9986663,0.2699999999999818
N1,1003838,bridge,B,KOMOLMUNSHE HAT BOX CULVERT,22.2811424692972,91.9995571696216,0.14400000000000546
N2,1003839,bridge,A,Eraboty Bridge,25.1029213910714,92.1184266866071,0.0049999999999954525
N2,1003841,link,,Bridge start,25.1030278,92.1184438,0.012000000000000455
N2,1003842,link,,Bridge end,25.10325,92.1184716,0.027000000000043656
N2,1003843,link,,Jaintapur 3 km,25.1080556,92.1187493,0.5299999999999727
N2,1003844,bridge,A,SUBMARGE CULVERT,25.1081533094059,92.1187541410891,0.011000000000024102
N1,1003845,link,,Info.Missing,22.2761938,92.0043889,0.19599999999996953
N1,1003846,link,,Box culvert,22.2745827,92.0053056,0.21399999999999864
N1,1003847,link,,Box culvert,22.2722493,92.0055278,0.27000000000003865
N1,1003848,bridge,A,KHORNA CULVERT,22.2710895749999,92.00559725,0.12899999999996226
N2,1003849,link,,Jaflong 19 km,25.1170271,92.1191938,0.18999999999999773
N1,1003850,link,,Km post missing,22.2676104,92.0058056,0.19700000000000273
N1,1003851,link,,Bridge start,22.2622222,92.0070556,0.6260000000000332
N1,1003852,link,,Bridge end,22.26210145564516,92.00708382580645,0.014000000000010004
N2,1003853,bridge,A,Boro Gung Bridge,25.1249710101538,92.116456976,0.10499999999996135
N1,1003855,bridge,C,KHORNA BVS STATION,22.2611613745967,92.0073035838709,0.004000000000019099
N2,1003857,link,,Bridge start,25.1252493,92.1163611,0.028999999999996362
N2,1003858,link,,Bridge end,25.1260271,92.11625,0.08600000000001273
N2,1003859,link,,Jaintapur 1 km,25.1261382,92.1161944,0.008999999999957708
N1,1003860,link,,Box Culvert,22.2600833,92.0075556,0.0010000000000331966
N1,1003861,bridge,C,AJIMPUR CUL,22.2590515857142,92.0081111238095,0.12000000000000455
N1,1003862,link,,Km post missing,22.259,92.0081389,0.005999999999971806
N1,1003863,link,,Box culvert,22.2557222,92.0096111,0.40300000000002
N2,1003864,bridge,A,LAMAPARA BRIGE,25.1294521534883,92.1194551408637,0.040000000000020464
N2,1003866,link,,Bridge start,25.1296382,92.1196382,0.031999999999982265
N2,1003867,link,,Bridge end,25.1298327,92.1196382,0.02800000000002001
N1,1003868,bridge,A,MOJAFFARABAD,22.2549374824626,92.0103021287313,0.012999999999976808
N1,1003869,link,,Box culvert,22.2538611,92.01125,0.15499999999997272
N2,1003870,bridge,A,Chuna Hati Bridge,25.1313478931506,92.1201892168949,0.013000000000033651
N2,1003872,link,,Bridge start,25.131666,92.1203049,0.038000000000010914
N2,1003873,link,,Bridge end,25.1318327,92.1204438,0.026999999999986812
N2,1003874,link,,Tamabil 13 km,25.1319438,92.1205549,0.014000000000010004
N1,1003875,bridge,A,MOJAFFORABAD BOX CULVERT,22.2531199613981,92.0119718729483,0.02199999999999136
N1,1003876,link,,Km post missing,22.2517222,92.0133333,0.214999999999975
N1,1003877,link,,Box culvert,22.249333,92.0152778,0.34300000000001774
N1,1003878,bridge,A,MOJAFFORABAD,22.2487130149162,92.0158341025875,0.09399999999999409
N2,1003879,bridge,A,CHING GIL STEEL BEAM AND RCC SLAB,25.1380087150862,92.1200254556034,0.12999999999999545
N2,1003881,link,,Bridge start,25.138340625862067,92.11999648103448,0.04399999999998272
N2,1003882,link,,Bridge end,25.1389441,92.1199438,0.08000000000004093
N2,1003883,link,,Jaflong 16 km,25.1391386,92.1198049,0.031999999999982265
N2,1003884,bridge,A,MUKTTAR PUR RCC GIDER BRIDGE,25.1403573876923,92.1197852261538,0.1379999999999768
N2,1003886,link,,Bridge start,25.1408608,92.1197771,0.05700000000001637
N2,1003887,link,,Bridge end,25.1410274,92.1197771,0.019000000000005457
N1,1003888,link,,Km post missing,22.2449997,92.019166,0.06299999999998818
N1,1003889,link,,Box culvert,22.2410552,92.0215271,0.6020000000000323
N1,1003890,bridge,A,ROWSONAT CUL,22.24038615762,92.0217918336116,0.08299999999996999
N2,1003891,link,,Tamabil 11 km,25.1367219,92.1175827,0.04800000000000182
N1,1003892,link,,Box culvert,22.2371941,92.0230549,0.3480000000000132
N1,1003893,bridge,A,KANCHANAGAR CUL,22.2366345532374,92.0232647489208,0.06999999999999318
N1,1003894,link,,Info.Missing,22.236083,92.0234716,0.06900000000001683
N2,1003895,bridge,A,Bilay More Bridge,25.1489450385852,92.1131659401929,0.07499999999998863
N2,1003897,link,,Bridge start,25.15025,92.1126944,0.060000000000002274
N2,1003898,link,,Bridge end,25.150493612433863,92.1121021089947,0.06499999999999773
N1,1003899,link,,Box culvert,22.2327771,92.0245549,0.18500000000000227
N2,1003900,link,,Jaflong 14 km,25.1516667,92.10925,0.1279999999999859
N2,1003901,bridge,A,Rang Pani Bridge,25.1519097416666,92.1089375,0.045000000000015916
N1,1003903,link,,Bridge start,22.2316938,92.0248882,0.005999999999971806
N1,1003904,link,,Bridge end,22.2315827,92.0249438,0.014000000000010004
N1,1003905,bridge,B,KHANCHANAGAR BADAMTOLA,22.2314978226851,92.0249656611111,0.0049999999999954525
N2,1003907,link,,Bridge start,25.15225,92.1085,0.038000000000010914
N2,1003908,link,,Bridge end,25.1526389,92.1083611,0.047000000000025466
N2,1003909,bridge,A,RANG PASI,25.153291990625,92.10774235,0.09899999999998954
N1,1003911,link,,Info.Missing,22.227916,92.0258882,0.026999999999986812
N1,1003912,link,,Bridge start,22.2278882,92.025916,0.012000000000000455
N1,1003913,link,,Bridge end,22.2277771,92.0259438,0.012000000000000455
N2,1003914,link,,Bridge start,25.1536944,92.1073611,0.009999999999990905
N2,1003915,link,,Bridge end,25.1538056,92.1071944,0.018000000000029104
N2,1003916,bridge,B,RANG PASI,25.1543902117647,92.1061712636363,0.12299999999999045
N1,1003918,bridge,B,NORTH JOARA PAKKAR DOKAN,22.2260608528604,92.0264650356979,0.04899999999997817
N2,1003919,link,,Bridge start,25.1546944,92.1056389,0.015000000000043201
N2,1003920,link,,Bridge end,25.1549444,92.1054444,0.04099999999999682
N1,1003921,link,,Box culvert,22.2240271,92.0270827,0.18099999999998317
N1,1003922,bridge,A,GASBAREA BOX CULVERT,22.2222719897959,92.0273785979591,0.19799999999997908
N2,1003923,link,,Tamabil 9 km,25.1575833,92.1020278,0.06999999999999318
N2,1003924,bridge,A,Bangla Bazar Bridge,25.1585738257142,92.1006246171428,0.18200000000001637
N2,1003927,link,,Bridge start,25.1589167,92.1001389,0.06299999999998818
N1,1003928,link,,Km post missing,22.2192493,92.0278882,0.02600000000001046
N2,1003929,link,,Bridge end,25.1594167,92.099583,0.055999999999983174
N1,1003930,link,,Box culvert,22.2170549,92.0281382,0.19200000000000728
N1,1003931,bridge,A,GASBAREA COLLEGE BOX CULVERT,22.2155873504854,92.0290230394174,0.19300000000004047
N2,1003932,bridge,A,ASUM BAZAR,25.1640035167173,92.0963799218845,0.22199999999998
N2,1003934,link,,Jaflong 12 km,25.1643889,92.0961108,0.05099999999998772
N2,1003935,link,,Bridge start,25.1645556,92.0960274,0.019000000000005457
N1,1003936,link,,Road To Dhupchheri (Z1026),22.2131389,92.0304993,0.03000000000002956
N2,1003937,link,,Bridge end,25.1648611,92.095833,0.008999999999957708
N1,1003938,link,,Km post missing,22.2116111,92.0318049,0.22800000000000864
N1,1003939,link,,Bridge start,22.2084444,92.0356663,0.54200000000003
N1,1003940,link,,Bridge end,22.2080278,92.0357774,0.05499999999994998
N2,1003941,link,,Tamabil 7 km,25.1712216,92.0903052,0.12700000000000955
N1,1003944,link,,Bridge start,22.2059444,92.0370274,0.15899999999999181
N1,1003945,link,,Bridge end,22.2058889,92.0371386,0.012000000000000455
N1,1003946,link,,Km post missing,22.2054167,92.0380274,0.10500000000001819
N1,1003947,bridge,B,KHOLGHAR CUL,22.2049837597806,92.0383312340036,0.06200000000001182
N2,1003948,link,,Jaflong 10 km,25.1736938,92.0815271,0.6619999999999777
N1,1003949,link,,Info.Missing,22.1977774,92.0433886,0.37000000000000455
N2,1003950,link,,Km post broken,25.1761104,92.0723327,0.6299999999999955
N1,1003951,link,,Road to Barma (Z1036),22.1917219,92.0453608,0.06999999999999318
N1,1003952,link,,Info.Missing,22.1897497,92.046583,0.313000000000045
N2,1003953,link,,Jaflong 8 km,25.1801104,92.0637778,0.6169999999999618
N1,1003954,link,,Info.Missing,22.1822771,92.0513889,0.396000000000015
N2,1003955,bridge,A,NOLJURI,25.1774750914317,92.0565114738444,0.42099999999999227
N2,1003957,link,,Bridge start,25.1772493,92.0558889,0.06999999999999318
N2,1003958,link,,Bridge end,25.1770549,92.0555,0.04099999999999682
N2,1003959,link,,Tamabil 3 km,25.1767493,92.0549722,0.07200000000000273
N2,1003960,bridge,A,Noljuri Bridge,25.1766924977528,92.0548542224719,0.014000000000010004
N2,1003962,link,,Bridge start,25.1763882,92.0542222,0.07499999999998863
N2,1003963,link,,Bridge end,25.1762493,92.0539722,0.028999999999996362
N1,1003964,link,,Box culvert,22.1750827,92.0528611,0.09900000000004638
N1,1003965,bridge,B,NOYARHAT,22.1739178955307,92.0532925435754,0.13899999999995316
N1,1003966,link,,Km post missing,22.1735827,92.0534167,0.040000000000020464
N2,1003967,link,,Jaflong 6 km,25.1777216,92.0455552,0.603999999999985
N1,1003968,link,,Km post missing,22.1652222,92.0548889,0.396000000000015
N2,1003969,bridge,A,.,25.1805371036,92.0373825433,0.5009999999999764
N2,1003970,link,,Km post missing,25.1808604,92.0364441,0.10300000000000864
N2,1003971,bridge,A,.,25.1800310711304,92.0341771369565,0.3269999999999982
N1,1003972,link,,Km post missing,22.1629722,92.0641944,0.06900000000001683
N2,1003973,bridge,A,.,25.1798028154782,92.0335532021739,0.021000000000015007
N1,1003974,link,,Bridge start,22.1596667,92.0674716,0.49399999999997135
N2,1003975,bridge,A,.,25.1784840050434,92.0299482456521,0.02600000000001046
N1,1003976,bridge,C,SANGO BRIDGE DOMAJAR,22.1586272806451,92.0682063096774,0.11400000000003274
N1,1003978,link,,Bridge end,22.1580556,92.0686104,0.07699999999999818
N2,1003979,link,,Jaflong 4 km,25.1779438,92.0284716,0.02199999999999136
N2,1003980,bridge,A,.,25.1779677792968,92.0283203398437,0.016999999999995907
N1,1003981,link,,Km post missing,22.156,92.0701104,0.228999999999985
N2,1003982,link,,Box culvert,25.1783049,92.0261938,0.009999999999990905
N2,1003983,bridge,A,.,25.1756381878378,92.0272605002252,0.3410000000000082
N2,1003984,link,,Box culvert,25.1748327,92.0275827,0.10300000000000864
N1,1003985,link,,Bridge start,22.1509722,92.0696938,0.20999999999997954
N2,1003986,bridge,A,.,25.1738720003125,92.0243239025,0.007000000000005002
N1,1003987,link,,Bridge end,22.1508889,92.069666,0.0020000000000095497
N2,1003988,link,,Jaflong 3 km,25.173416,92.0227771,0.10099999999999909
N1,1003989,bridge,A,KATGOR CULVERT,22.1498523145631,92.0696330718446,0.021000000000015007
N1,1003990,link,,"Cox,s Bazar 111 km,Kasherhat 5 km",22.1491386,92.0696104,0.08400000000000318
N2,1003991,bridge,A,.,25.1719930100278,92.0200653771587,0.2419999999999618
N2,1003992,link,,Box culvert,25.1719438,92.0199716,0.012000000000000455
N2,1003993,link,,Box culvert,25.1710827,92.0188049,0.15800000000001546
N2,1003994,bridge,A,.,25.1710493298701,92.0187264584415,0.009999999999990905
N2,1003995,link,,Km post broken,25.1700549,92.0163889,0.2980000000000018
N1,1003996,link,,Keranirhat 4 km,22.1406663,92.0697771,0.23099999999999454
N2,1003997,link,,Box culvert,25.1679438,92.0179993,0.06300000000004502
N1,1003998,link,,Box Culvert,22.1379163,92.0698882,0.23999999999995225
N2,1003999,link,,Box culvert,25.1651389,92.0182771,0.08500000000003638
N1,1004000,bridge,A,MOULOVER DOKAN,22.1369522329341,92.0699301281437,0.022999999999967713
N2,1004001,link,,Jaflong 1  km,25.1628889,92.0171104,0.3580000000000041
N1,1004002,link,,Box Culvert,22.1334441,92.0700827,0.03500000000002501
N2,1004003,link,,Bridge start,25.1613333,92.0172771,0.04899999999997817
N2,1004004,link,,Bridge end,25.1609722,92.0173327,0.038000000000010914
N1,1004005,bridge,A,PATATR PULL CULVERT,22.1325208428571,92.0701565366459,0.01999999999998181
N1,1004006,link,,"Cox,s Bazar 109 km",22.1320549,92.0701938,0.05400000000003047
N1,1004007,link,,Bridge start,22.1308049,92.070416,0.11899999999997135
N2,1004008,link,,Box culvert,25.15975,92.0174716,0.007000000000005002
N1,1004009,link,,Bridge end,22.1304716,92.0704993,0.05400000000003047
N1,1004010,bridge,A,PATANER PULL(BRIDGE),22.1299160285714,92.0706024714285,0.06399999999996453
N2,1004012,sourcesink,,Road End at Jaflong.,25.1570556,92.0176382,0.13800000000003365
N1,1004013,link,,Bridge start,22.1285271,92.0708604,0.02199999999999136
N1,1004014,link,,Bridge end,22.1282771,92.070916,0.03100000000000591
N1,1004015,bridge,A,NOYAKHALAR MUK,22.1277338010309,92.0710012276288,0.06199999999995498
N1,1004017,link,,Info.Missing,22.1240271,92.0715827,0.4230000000000018
N1,1004018,link,,Box culvert,22.123666,92.0716382,0.010000000000047748
N1,1004019,bridge,A,NOYAKHALARMUK,22.1230775989717,92.071701048329,0.07999999999998408
N1,1004020,link,,Box culvert,22.1208049,92.0719438,0.3089999999999691
N1,1004021,bridge,A,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,22.1204875006655,92.0719705134775,0.03400000000004866
N1,1004022,link,,Km post missing,22.1151944,92.072416,0.5669999999999504
N1,1004023,bridge,A,KARANERHAT CULVERT,22.1133524851063,92.0726869042553,0.2750000000000341
N1,1004024,link,,Box culvert,22.1133056,92.0726938,0.007000000000005002
N1,1004025,link,,Km post missing,22.1062222,92.0738049,0.7179999999999609
N1,1004026,link,,Road to Bandarban(N108),22.1021667,92.0740549,0.5580000000000496
N1,1004027,link,,Box culvert,22.0993052,92.0743604,0.11199999999996635
N1,1004028,bridge,A,KARANERHAT CULVERT,22.09827857,92.074800422,0.16500000000002046
N1,1004029,link,,Road to Satkaria (Z1019),22.0977497,92.0750271,0.08499999999997954
N1,1004030,link,,Km post missing,22.097583,92.0752216,0.03000000000002956
N1,1004031,link,,Box culvert,22.0942219,92.0798604,0.6119999999999663
N1,1004032,bridge,A,KOACHIA(MADARBHI),22.0935775004504,92.0805047995495,0.10300000000000864
N1,1004033,link,,"Cox,s Bazar 104 km",22.092833,92.0812493,0.1190000000000282
N1,1004034,link,,"Cox,s Bazar 103 km,Pasea 5 km",22.0876941,92.088583,0.9559999999999604
N1,1004035,link,,Box culvert,22.0844441,92.0924997,0.5459999999999923
N1,1004036,bridge,A,MITADIGI ACADEMY,22.0840668315789,92.093196937799,0.08600000000001273
N1,1004037,link,,"Cox,s Bazar 102 km,Pasha 3 km",22.0826104,92.0958886,0.33199999999999363
N1,1004038,link,,Box culvert,22.081166,92.0982774,0.30000000000001137
N1,1004039,bridge,A,MITADIGI,22.080520608,92.0984855314285,0.07600000000002183
N1,1004040,link,,Km post missing,22.0752216,92.1001944,0.6239999999999668
N1,1004041,link,,Bridge start,22.0699438,92.1038333,0.7040000000000077
N1,1004042,link,,Bridge end,22.0698049,92.104,0.03300000000001546
N1,1004043,bridge,B,Raj Ghata Bridge,22.0695600813559,92.1042754237288,0.03899999999998727
N1,1004045,link,,"Cox,s Bazar 100 km,Pasra 2 km",22.0686938,92.10525,0.13800000000003365
N1,1004046,bridge,A,THAKUR DIGI BOX CULVERT,22.0679099558303,92.1055530035335,0.09799999999995634
N1,1004047,link,,Bridge start,22.0641667,92.107,0.46800000000001774
N1,1004048,link,,Bridge end,22.0638611,92.1070833,0.045000000000015916
N1,1004049,bridge,A,KHORIANAGAR BRIDGE,22.0637567157894,92.1071061094736,0.012000000000000455
N1,1004051,bridge,A,NOYA PARA BOX CULVERT,22.06088615,92.10773337,0.3299999999999841
N1,1004052,link,,Box culvert,22.0605556,92.1078056,0.038000000000010914
N1,1004053,link,,Km post missing,22.0604722,92.1078611,0.009000000000014552
N1,1004054,link,,Box culvert,22.0568611,92.1090833,0.4230000000000018
N1,1004055,bridge,A,PODUA NOYA PARA BOX CULVERT,22.0565051155339,92.1090854592233,0.03999999999996362
N1,1004056,link,,Box culvert,22.0522778,92.1091111,0.47500000000002274
N1,1004057,bridge,A,PODUA BAZAR BOX CULVERT,22.0519296419354,92.1090613887096,0.03699999999997772
N1,1004058,link,,Km post missing,22.0516944,92.1090278,0.025000000000034106
N1,1004059,link,,Box culvert,22.0486386,92.1082222,0.3299999999999841
N1,1004060,bridge,A,PODUA BAZAR BOX CULVERT,22.0483713234624,92.1081938519362,0.031999999999982265
N1,1004061,link,,Road to Tonkabati (Z1013),22.0449719,92.1078333,0.40699999999998226
N1,1004062,link,,Box culvert,22.0443052,92.1073056,0.09500000000002728
N1,1004063,bridge,A,BARO AWLIA(R),22.0440962566176,92.1070629529411,0.03300000000001546
N1,1004064,link,,Km post missing,22.0434441,92.1063056,0.10300000000000864
N1,1004065,link,,Box culvert,22.0379163,92.104,0.6949999999999932
N1,1004066,bridge,A,TALOCKDAR PARA,22.0375898525773,92.1039891092783,0.03799999999995407
N1,1004068,link,,"Cox.s Bazar 96 km,Lohaona 3 km",22.037083,92.1039722,0.05900000000002592
N1,1004069,link,,Box culvert,22.0320827,92.1041667,0.5670000000000073
N1,1004070,bridge,A,AMIRABAD BOX CULVERT,22.031864884656,92.1041246666666,0.02600000000001046
N1,1004071,link,,Bridge start,22.028916,92.1035556,0.35199999999997544
N1,1004072,bridge,A,AMIRABAD PC GIDER BRIDGE,22.0287013636363,92.1034293272727,0.025000000000034106
N1,1004074,link,,Km post missing,22.0284438,92.1032778,0.029999999999972715
N1,1004075,link,,Bridge end,22.0283327,92.1031944,0.019000000000005457
N1,1004076,bridge,A,AMIRABAD LOHAGOR BOX CULVERT,22.0260045474972,92.1026967443826,0.2729999999999677
N1,1004077,link,,"Cox,s Bazar 94 km,Lohaona 1 km",22.020666,92.1015556,0.6260000000000332
N1,1004078,link,,Box culvert,22.0205549,92.1015,0.014000000000010004
N1,1004079,bridge,A,AMIRABAD LOHAGORA BOX CULVERT,22.0204980278439,92.1014277681473,0.009999999999990905
N1,1004080,link,,"Cox,s Bazar 93 km,Lohagora 6 km",22.0153056,92.094833,0.9130000000000109
N1,1004081,bridge,A,LOHAGORA L.S BOX CULVERT,22.0078200503225,92.0927765812903,0.9180000000000064
N1,1004082,link,,Box culvert,22.0077222,92.0927497,0.012000000000000455
N1,1004083,link,,"Cox,s Bazar 92 km,Lohagra 0 km",22.0074167,92.0924997,0.04899999999997817
N1,1004084,bridge,A,DIGIRPARK BOX CULVERT,22.0041726139784,92.0905686346236,0.4309999999999832
N1,1004085,link,,Box culvert,22.0039167,92.0904163,0.033999999999991815
N1,1004086,bridge,A,DIGIRPAR BOX CULVERT,22.00042964,92.0883193766666,0.4740000000000464
N1,1004087,link,,Box culvert,21.9999441,92.0880274,0.06599999999997408
N1,1004088,link,,"Cox,s Bazar 87 km",21.999833,92.0879997,0.016000000000019554
N1,1004089,bridge,A,ZADUNAGOR FILLING BOX CULVERT,21.9958359641681,92.0874589126142,0.46299999999996544
N1,1004090,bridge,A,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,21.9957410021937,92.0874460645338,0.011000000000024102
N1,1004091,link,,Box culvert,21.9951108,92.0873608,0.07299999999997908
N1,1004092,link,,Box culvert,21.9950552,92.0872774,0.016999999999995907
N1,1004093,bridge,A,Khasmahal Bridge,21.9922334387096,92.0863582073732,0.3340000000000032
N1,1004095,link,,Bridge start,21.9913886,92.086083,0.10000000000002274
N1,1004096,link,,Bridge end,21.9908886,92.0859163,0.060000000000002274
N1,1004097,link,,"Cox,s Bazar 86 km,Chokaria 28 km",21.9907219,92.0858608,0.019000000000005457
N1,1004098,bridge,A,ZADUNAGOR BUS STATION BOX CULVERT,21.990280244375,92.08568596625,0.05299999999999727
N1,1004099,link,,Box culvert,21.9893886,92.085333,0.1069999999999709
N1,1004100,bridge,A,Aadunagor bridge,21.9870408741379,92.0839943655172,0.30100000000004457
N1,1004102,link,,Bridge start,21.9862219,92.0835274,0.10499999999996135
N1,1004103,link,,Bridge end,21.9860552,92.0834441,0.02400000000000091
N1,1004104,link,,"Cox,s Bazar 87 km,Chokaria 27 km",21.9829716,92.0817771,0.38900000000001
N1,1004105,bridge,B,Hatirpul Bridge,21.9819040437735,92.080773326415,0.1519999999999868
N1,1004107,link,,Bridge start,21.9811104,92.0800271,0.11299999999999955
N1,1004108,link,,Bridge end,21.9810549,92.0799438,0.025000000000034106
N1,1004109,bridge,A,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,0.12899999999996226
N1,1004110,link,,Box culvert,21.9798882,92.0778327,0.125
N1,1004111,bridge,A,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,0.22000000000002728
N1,1004112,link,,Box culvert,21.9789716,92.0747493,0.1220000000000141
N1,1004113,link,,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,0.13299999999998136
N1,1004114,bridge,A,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,0.8349999999999795
N1,1004115,link,,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,0.18200000000001637
N1,1004116,link,,Road to Banskhali (R171),21.9720827,92.0657222,0.17099999999999227
N1,1004117,bridge,A,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,0.3990000000000009
N1,1004118,link,,Box culvert,21.967666,92.0635,0.16500000000002046
N1,1004119,link,,Km post missing,21.9654167,92.0625556,0.26499999999998636
N1,1004120,bridge,A,Rataykul Bridge,21.9622138572549,92.0633168764705,0.24099999999998545
N1,1004122,link,,Bridge start,21.9620278,92.0633611,0.014000000000010004
N1,1004123,link,,Bridge end,21.9618611,92.0634444,0.021000000000015007
N1,1004124,bridge,A,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,0.3509999999999991
N1,1004125,link,,Box culvert,21.9590833,92.0653889,0.021000000000015007
N1,1004126,bridge,A,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,0.29599999999999227
N1,1004127,link,,Km post missing,21.9578333,92.0665833,0.055999999999983174
N1,1004128,link,,Box culvert,21.9569167,92.0673327,0.08499999999997954
N1,1004129,bridge,A,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,0.47500000000002274
N1,1004131,link,,Bridge start,21.9516111,92.0678604,0.04599999999999227
N1,1004132,link,,Bridge end,21.9514444,92.0678604,0.021000000000015007
N1,1004133,link,,Info.Missing,21.9489441,92.0675271,0.30299999999999727
N1,1004134,bridge,A,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,0.382000000000005
N1,1004135,link,,Box culvert,21.9446663,92.0668049,0.07900000000000773
N1,1004136,link,,Km post missing,21.940583,92.0643889,0.5389999999999873
N1,1004137,bridge,A,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,0.5450000000000159
N1,1004138,link,,Box culvert,21.9354441,92.0623056,0.06999999999999318
N1,1004139,bridge,A,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,0.18199999999995953
N1,1004140,link,,Box culvert,21.9333608,92.0614167,0.07100000000002638
N1,1004141,bridge,A,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,0.1449999999999818
N1,1004142,link,,"Cox,s Bazar 78 km",21.9322216,92.06075,0.012000000000000455
N1,1004143,link,,Box culvert,21.931666,92.0603611,0.07800000000003138
N1,1004144,bridge,A,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,0.16499999999996362
N1,1004145,link,,Box culvert,21.9296104,92.0592778,0.09900000000004638
