road,id,model_type,condition,name,lat,lon,length
N2,1004126,link,,Sylhet 104 km,24.2390274,91.3687216,0.17899999999998784
N2,1004127,link,,Box culvert,24.239871780645164,91.36895125558311,0.09800000000001319
N2,1004128,bridge,A,RIAZ NAGAR BOX CULVERT,24.240104416129,91.3690145280397,0.026999999999986812
N2,1004129,link,,Box culvert,24.2424997,91.369666,0.2780000000000058
N2,1004130,bridge,A,TAJPUR BOX CULVERT,24.2453919661129,91.370552332392,0.3370000000000033
N2,1004131,link,,Sylhet 103 km,24.2476663,91.3712493,0.26500000000000057
N2,1004132,link,,Box culvert,24.2477774,91.3712771,0.01099999999999568
N2,1004133,bridge,A,JAJPUR BOX CULVERT,24.2483684288571,91.3715551882857,0.07299999999999329
N2,1004134,link,,Box culvert,24.2506111,91.3726104,0.27700000000001523
N2,1004135,bridge,A,TAJPUR BOX CULVERT,24.2510285976119,91.3728521116417,0.05299999999999727
N2,1004136,link,,Box culvert,24.25325,91.3741382,0.28199999999998226
N2,1004137,bridge,A,BAKHARNAGAR BOX CULVERT,24.2539687209876,91.3747529907407,0.10099999999999909
N2,1004138,link,,Sylhet 102 km,24.2555556,91.3761104,0.2230000000000132
N2,1004139,link,,Box culvert,24.2558889,91.3763049,0.04400000000001114
N2,1004140,bridge,A,CHARA BOX CULVERT,24.2565296885386,91.376727700573,0.08299999999999841
N2,1004141,link,,Box culvert,24.2585833,91.3780827,0.26599999999999113
N2,1004142,bridge,A,CHARA BOX CULVERT,24.2588610764705,91.3782461,0.036000000000001364
N2,1004143,bridge,A,CHARA BOX CULVERT,24.2599490343137,91.3788860833333,0.14099999999999113
N2,1004144,link,,Box culvert,24.2609444,91.3794716,0.1290000000000191
N2,1004145,link,,Box culvert,24.2620833,91.3801382,0.1379999999999768
N2,1004146,link,,Sylhet 101 km,24.2633333,91.3808604,0.16300000000001091
N2,1004147,bridge,B,GORIPUR BOX CULVERT,24.2634051199999,91.3809022189091,0.009000000000014552
N2,1004148,bridge,B,GORIPUR BOX CULVERT,24.26536022,91.3820406225454,0.24499999999997613
N2,1004149,link,,Box culvert,24.2655278,91.3821382,0.021000000000015007
N2,1004150,link,,Box culvert,24.2675549,91.3830827,0.24399999999999977
N2,1004151,bridge,A,OLIPUR BOX CULVERT,24.2686782376782,91.3837600983706,0.14599999999998658
N2,1004152,link,,Sylhet 100 km,24.2713327,91.3853608,0.34499999999999886
N2,1004153,link,,Rail Road Crossing,24.2712493,91.3869719,0.16800000000000637
N2,1004154,bridge,A,LEVEL CROSING BOX CULVERT,24.2711294189003,91.3898493161512,0.31399999999999295
N2,1004155,bridge,A,OLIPUR BOX CULVERT,24.2710992577319,91.3905732520618,0.07900000000000773
N2,1004156,link,,Box culvert,24.2710271,91.3923052,0.18899999999999295
N2,1004157,bridge,A,SHARALDI BOX CULVERT,24.271147972807,91.3925544780701,0.03100000000000591
N2,1004158,link,,Box culvert,24.2714716,91.3932219,0.08299999999999841
N2,1004159,link,,Sylhet 99 km,24.2720549,91.3946386,0.146000000000015
N2,1004160,link,,Box culvert,24.2721938,91.3949441,0.04099999999999682
N2,1004161,bridge,A,SHUTAN BAZAR,24.2751897880083,91.401614395099,0.7549999999999955
N2,1004162,bridge,A,Shutan Bazar Bridge,24.2751897880083,91.401614395099,0.0
N2,1004163,link,,Sylhet 98 km,24.2759993,91.4034167,0.20400000000000773
N2,1004164,link,,Bridge start,24.2762771,91.4039167,0.06399999999999295
N2,1004165,link,,Bridge end,24.2768882,91.4046111,0.08400000000000318
N2,1004166,bridge,A,SATANKONADI BRIDGE,24.2773317548387,91.4055143225806,0.10800000000000409
N2,1004167,bridge,A,SATANKANADI,24.2780997618279,91.4070782357526,0.1869999999999834
N2,1004168,link,,Box culvert,24.278416,91.4077222,0.07699999999999818
N2,1004169,bridge,A,NURPUR,24.279101528934,91.4088715715736,0.14300000000000068
N2,1004170,link,,Box culvert,24.2793604,91.4093056,0.054000000000002046
N2,1004171,link,,Box culvert,24.2803882,91.4111389,0.21700000000001296
N2,1004172,link,,Sylhet 97 km,24.2806938,91.4118333,0.08599999999998431
N2,1004173,bridge,A,NURPUR CULVERT,24.2814709744868,91.4156858947214,0.4060000000000059
N2,1004174,link,,Box culvert,24.2819993,91.4183049,0.27600000000001046
N2,1004175,bridge,A,N ASHUTPUR,24.2821628568181,91.4208976749999,0.25899999999998613
N2,1004176,link,,Sylhet 96 km,24.2821938,91.4213882,0.049000000000006594
N2,1004177,link,,R221,24.2821382,91.4219716,0.0759999999999934
N2,1004178,link,,Box culvert,24.2818882,91.4235549,0.15200000000001523
N2,1004179,link,,Sylhet 95 km,24.2806104,91.4312771,0.7819999999999823
N2,1004180,bridge,A,BORCLAR CULVERT,24.2803280718,91.4334974258,0.23100000000002296
N2,1004181,link,,Box culvert,24.2799993,91.436083,0.26899999999997704
N2,1004182,link,,Sylhet 94 km,24.2790827,91.4407774,0.48500000000001364
N2,1004183,bridge,A,BORCHAR,24.2775398508474,91.4426206203389,0.2609999999999957
N2,1004184,link,,Box culvert,24.2759438,91.4445274,0.27000000000001023
N2,1004185,bridge,A,TALUGARAR,24.2741830466257,91.4462022466257,0.25199999999998113
N2,1004186,link,,Sylhet 93 km,24.2725271,91.4477774,0.23699999999999477
N2,1004187,link,,Box culvert,24.272416,91.4478608,0.021000000000015007
N2,1004188,bridge,A,BISHOROAH BOX CULVERT,24.2708890745341,91.4493102099378,0.22499999999999432
N2,1004189,link,,Box culvert,24.2691382,91.4509722,0.2580000000000098
N2,1004190,bridge,A,BISHOROAD CULVERT,24.2677720459677,91.4528306338709,0.24399999999999977
N2,1004191,link,,Box culvert,24.2663611,91.45475,0.25199999999998113
N2,1004192,link,,Sylhet 92 km,24.2663889,91.45475,0.010000000000019327
N2,1004193,bridge,A,WORLD ROAD CULVERT,24.2664690763527,91.4570746332665,0.23999999999998067
N2,1004194,link,,Box culvert,24.2665556,91.4595833,0.25900000000001455
N2,1004195,bridge,A,BIRMACHAR CULVERT,24.2666905404809,91.4619911426853,0.242999999999995
N2,1004196,link,,Box culvert,24.2668327,91.4645278,0.2560000000000002
N2,1004197,link,,Sylhet 91 km,24.2668327,91.4645833,0.007000000000005002
N2,1004198,bridge,A,BIRAM CHAR BOX CULVERT,24.26701275314,91.4681518884058,0.36599999999998545
N2,1004199,link,,Box culvert,24.2671382,91.4706382,0.2550000000000239
N2,1004200,bridge,A,SHAIS TAGONG CULVEERT,24.267181867647,91.4721012037433,0.14699999999999136
N2,1004201,link,,Sylhet 90 km,24.2672493,91.4743604,0.22700000000000387
N2,1004202,link,,Box culvert,24.2672216,91.4745827,0.025999999999982037
N2,1004203,link,,R240 to Habiganj / N204 to Chunarughat,24.2676938,91.4768882,0.2510000000000048
N2,1004204,bridge,A,SAYESTAGONJ BRIDGE,24.2682615092063,91.477247111746,0.07400000000001228
N2,1004205,bridge,C,Shaistaganj Bridge,24.2682615092063,91.477247111746,0.0
N2,1004206,link,,Bridge start,24.2701104,91.478416,0.24099999999998545
N2,1004207,link,,Bridge end,24.271666,91.4792493,0.19599999999999795
N2,1004208,link,,Sylhet 89 km,24.2733604,91.4801382,0.20700000000002206
N2,1004209,link,,Rail Road Crossing,24.276166,91.4815549,0.34600000000000364
N2,1004210,bridge,A,Addipasha Bridge,24.2788063459787,91.4859254584218,0.539999999999992
N2,1004211,bridge,A,ADDIPASHA R C C BRIDGE,24.2788063459787,91.4859254584218,0.0
N2,1004212,link,,Sylhet 88 km,24.2793882,91.4868886,0.11899999999999977
N2,1004213,link,,Bridge start,24.2799716,91.4879163,0.12299999999999045
N2,1004214,link,,Bridge end,24.2801104,91.4881386,0.027000000000015234
N2,1004215,link,,Sylhet 87 km,24.2843608,91.4951108,0.8499999999999943
N2,1004216,bridge,C,BASHUINA BOX CULVERT,24.2849281019125,91.4960359530054,0.11499999999998067
N2,1004217,link,,Box culvert,24.2861663,91.4980552,0.2510000000000048
N2,1004218,bridge,C,BASHINA BOX CULVERT,24.2862366482014,91.498186313669,0.016000000000019554
N2,1004219,link,,Box culvert,24.2873886,91.5003333,0.26200000000000045
N2,1004220,link,,Sylhet 86 km,24.2892219,91.5034444,0.36599999999998545
N2,1004221,bridge,A,BAINA BOX CULVERT,24.2894247427046,91.5037113124555,0.036000000000001364
N2,1004222,link,,Box culvert,24.2908052,91.5055278,0.24500000000000455
N2,1004223,link,,Road to Srimongal(N207),24.2947219,91.5100833,0.63900000000001
N2,1004224,link,,Information missing,24.2954163,91.5104167,0.08499999999997954
N2,1004225,bridge,A,JOYPUR BOX CULVERT,24.2957942312101,91.5105355840764,0.04800000000000182
N2,1004226,link,,Box culvert,24.2978886,91.5111944,0.26600000000001955
N2,1004227,bridge,A,MIRPUR BOX CULVERT,24.2980267513513,91.5112349405405,0.015999999999991132
N2,1004228,link,,Box culvert,24.3004444,91.5119444,0.28000000000000114
N2,1004229,bridge,A,MIRPUR BOX CULVERT,24.3005804944444,91.5120214666666,0.016999999999995907
N2,1004230,link,,Box culvert,24.30275,91.51325,0.2709999999999866
N2,1004231,link,,Sylhet 84 km,24.3036944,91.514,0.1220000000000141
N2,1004232,bridge,A,RUPSANKAR BOX CULVERT,24.3044037630188,91.5151219766037,0.10099999999999909
N2,1004233,link,,Box culvert,24.3055556,91.5169438,0.16399999999998727
N2,1004234,bridge,A,KHAMAR GOAN BOX CULVERT,24.3060840624309,91.5172712955801,0.09700000000000841
N2,1004235,link,,Box Culvert / Box culvert,24.3075278,91.518166,0.2650000000000148
N2,1004236,link,,Sylhet 83 km,24.3098056,91.5196104,0.2980000000000018
N2,1004237,bridge,A,CHARGUY BOX CULVEFRT,24.3110669081545,91.5207181905579,0.1839999999999975
N2,1004238,link,,Box culvert,24.313,91.522416,0.28199999999998226
N2,1004239,bridge,A,DOWLOTPUR BOX CULVERT,24.3164647349264,91.5259613753676,0.5260000000000105
N2,1004240,link,,Sylhet 82 km,24.3165833,91.5260827,0.018000000000000682
N2,1004241,link,,Box culvert,24.3183604,91.5276382,0.2609999999999957
N2,1004242,bridge,A,Dowlatpur Bridge,24.3203282296367,91.5287664185468,0.24699999999998568
N2,1004243,bridge,A,DOWLOTPUR PC BRIDGE,24.3203282296367,91.5287664185468,0.0
N2,1004244,link,,Bridge start,24.3225271,91.5300271,0.27600000000001046
N2,1004245,link,,Bridge end,24.3228604,91.5301938,0.04599999999999227
N2,1004246,link,,Sylhet 81 km,24.3243049,91.530916,0.17000000000001592
N2,1004247,bridge,A,TOLAMPUR BOX CULVERT,24.3247602855072,91.5311234110144,0.055999999999983174
N2,1004248,link,,Box culvert,24.3271104,91.5321938,0.2890000000000157
N2,1004249,bridge,A,ISLAMPUR,24.3312803529771,91.5331031047328,0.4660000000000082
N2,1004250,link,,Km post missing,24.3329716,91.5334719,0.18899999999999295
N2,1004251,link,,Box culvert,24.3336663,91.5334997,0.08799999999999386
N2,1004252,bridge,A,JANJJALIA,24.3341146691275,91.5335158554809,0.06499999999999773
N2,1004253,bridge,A,JANJJALIA,24.3350321013422,91.5335489120805,0.13300000000000978
N2,1004254,link,,Box culvert,24.3367497,91.5336108,0.24899999999999523
N2,1004255,bridge,A,JANNJALIA,24.336938656338,91.533637784507,0.022999999999996135
N2,1004256,link,,Box culvert,24.3379163,91.5337774,0.11899999999999977
N2,1004257,link,,Box culvert,24.340333,91.5342497,0.1740000000000066
N2,1004258,bridge,A,KABIR PUR,24.3404050044692,91.5342658385474,0.008000000000009777
N2,1004259,link,,Sylhet 79 km,24.3419441,91.5346108,0.17099999999999227
N2,1004260,link,,Box culvert,24.3429719,91.5348052,0.12600000000000477
N2,1004261,bridge,A,ISLAMABAD,24.3433336647058,91.5348688464705,0.04099999999999682
N2,1004262,link,,Box culvert,24.3459719,91.535333,0.2990000000000066
N2,1004263,bridge,A,KABIR PUR CULVERT,24.3460083301639,91.535338464918,0.003999999999990678
N2,1004264,link,,Box culvert,24.3487497,91.5357497,0.3009999999999877
N2,1004265,link,,Sylhet 78 km,24.3508333,91.536083,0.23900000000000432
N2,1004266,bridge,B,Chalta Bazar Bridge,24.3513919662011,91.5364728952514,0.07500000000001705
N2,1004267,bridge,B,CHALTA BAZAR BRIDGE,24.3513919662011,91.5364728952514,0.0
N2,1004268,bridge,A,CHALTA BOX CULVERT,24.353358471229,91.5378453265363,0.2639999999999816
N2,1004269,link,,Bridge start,24.3535,91.5379441,0.019000000000005457
N2,1004270,link,,Bridge end,24.3538611,91.5384441,0.0660000000000025
N2,1004271,link,,Box culvert,24.3551111,91.5398608,0.20199999999999818
N2,1004272,link,,Km post broken,24.3582222,91.5411386,0.38399999999998613
N2,1004273,bridge,A,CHALTA BAZAR BOX CULVERT,24.3603485835164,91.541595982967,0.24300000000002342
N2,1004274,link,,Box culvert,24.363,91.5421663,0.30299999999999727
N2,1004275,bridge,A,Mokkadi Bridge,24.3658315268722,91.5434295729075,0.3329999999999984
N2,1004276,bridge,A,MOKKADI,24.3658315268722,91.5434295729075,0.0
N2,1004277,link,,Sylhet 76 km,24.3668604,91.5438886,0.1209999999999809
N2,1004278,link,,Bridge start,24.3682216,91.544583,0.16900000000001114
N2,1004279,link,,Bridge end,24.3683049,91.5446663,0.018000000000000682
N2,1004280,bridge,A,ADITPUR,24.3706725638513,91.5458229199324,0.28999999999999204
N2,1004281,link,,Box culvert,24.3731382,91.5470274,0.3020000000000209
N2,1004282,link,,Sylhet 75 km,24.3750549,91.5479719,0.23099999999999454
N2,1004283,bridge,A,MOSHIDOLONG,24.375087492,91.5479881959999,0.003999999999990678
N2,1004284,link,,Box culvert,24.3774993,91.5491941,0.29599999999999227
N2,1004285,bridge,A,MOGLIE,24.3795572061594,91.5502040260869,0.2540000000000191
N2,1004286,bridge,B,Moglie Bridge,24.3795572061594,91.5502040260869,0.0
N2,1004287,link,,Bridge start,24.3819716,91.5513889,0.2980000000000018
N2,1004288,link,,Bridge end,24.3820549,91.5514167,0.015999999999991132
N2,1004289,link,,Sylhet 74 km,24.3831938,91.5521111,0.132000000000005
N2,1004290,bridge,A,DOVEREL,24.3880408606965,91.5555251338308,0.6399999999999864
N2,1004291,link,,Box culvert,24.3902523321393,91.55708278676616,0.2920000000000016
N2,1004292,bridge,A,SHOURATUL,24.3904946851741,91.5572534884577,0.03200000000001069
N2,1004293,link,,Sylhet 73 km,24.3908052,91.5574722,0.04099999999999682
N2,1004294,link,,Box culvert,24.3926941,91.5587222,0.2539999999999907
N2,1004295,bridge,A,HASANABAD BOX CULVERT,24.3935938551312,91.559311695704,0.11700000000001864
N2,1004296,bridge,A,HASANABAD,24.3951472785202,91.5603294575179,0.20199999999999818
N2,1004297,link,,Box culvert,24.3959163,91.5608333,0.09999999999999432
N2,1004298,link,,Box culvert,24.3974163,91.5618333,0.20400000000000773
N2,1004299,bridge,A,MONDUL KAFON,24.3975406188811,91.5619265475524,0.015999999999991132
N2,1004300,link,,Sylhet 72 km,24.3985274,91.5626667,0.12700000000000955
N2,1004301,link,,Box culvert,24.3998052,91.5635556,0.17799999999999727
N2,1004302,bridge,A,PUTI JURRI,24.4007885722891,91.5637976106024,0.11299999999999955
N2,1004303,bridge,A,Putajuri Bridge,24.4033296759036,91.5644229831325,0.2920000000000016
N2,1004304,bridge,A,PUTA JURI PC GIRDER BRIDGE,24.4033296759036,91.5644229831325,0.0
N2,1004305,link,,Box culvert,24.4034167,91.5644444,0.009999999999990905
N2,1004306,bridge,C,PUTA JURI BOX CULVERT,24.4049280183673,91.564704447619,0.17199999999999704
N2,1004307,link,,Bridge start,24.406,91.5648889,0.1220000000000141
N2,1004308,link,,Bridge end,24.4061944,91.5648889,0.01999999999998181
N2,1004309,link,,Sylhet 71 km,24.4071389,91.5649167,0.09800000000001319
N2,1004310,bridge,A,PUTA JURI SCHOOL,24.4074136345454,91.5649167,0.031999999999982265
N2,1004311,link,,Box culvert,24.4076111,91.5649167,0.022999999999996135
N2,1004312,link,,Box culvert,24.4100556,91.5649722,0.27600000000001046
N2,1004313,bridge,A,KAZI MADAM,24.4140835484304,91.5656558636771,0.4449999999999932
N2,1004314,bridge,A,RASURAT BOX CULVERT 2,24.4151244789237,91.5658325408071,0.1150000000000091
N2,1004315,link,,Sylhet 70 km,24.4161111,91.566,0.10900000000000887
N2,1004316,link,,Box culvert,24.4166389,91.5661111,0.0689999999999884
N2,1004317,bridge,A,RAJSURAT BOX CULVERT,24.4167952587234,91.5661546906383,0.018000000000000682
N2,1004318,bridge,A,SHUKCHAR,24.4181416810638,91.566530054468,0.15500000000000114
N2,1004319,link,,Box culvert,24.41938386425532,91.56687635787236,0.14300000000000068
N2,1004320,bridge,A,SHUKCHAR,24.4195228497872,91.5669151051063,0.015999999999991132
N2,1004321,link,,Box culvert,24.4207216,91.5672493,0.13800000000000523
N2,1004322,bridge,A,SHUKCHAR,24.4217445923566,91.5674789866242,0.117999999999995
N2,1004323,link,,Box culvert,24.4220827,91.5675549,0.03900000000001569
N2,1004324,bridge,A,Shuk Ghar Bridge,24.4234977390625,91.5678518695312,0.16100000000000136
N2,1004325,bridge,B,SHUK GHAR RCC GRIDER,24.4234977390625,91.5678518695312,0.0
N2,1004326,link,,Box culvert,24.4243327,91.5680271,0.09499999999999886
N2,1004327,link,,Sylhet 69 km,24.4248049,91.5681104,0.04800000000000182
N2,1004328,bridge,A,SUCK CHAR BOX CULVERT,24.4250990697841,91.5681423769784,0.031999999999982265
N2,1004329,link,,Bridge start,24.4260827,91.5682493,0.10699999999999932
N2,1004330,bridge,A,COLTANPUR BOX CULVERT,24.4263984578947,91.5682493,0.036000000000001364
N2,1004331,link,,Bridge end,24.426416,91.5682493,0.0020000000000095497
N2,1004332,link,,Box culvert,24.4274716,91.5681938,0.13900000000001
N2,1004333,bridge,A,COLYANPUR BOX CULVERT,24.4281701972602,91.5680705123287,0.07200000000000273
N2,1004334,link,,Box culvert,24.4288882,91.5679438,0.07399999999998386
N2,1004335,link,,Box culvert,24.4308327,91.568166,0.2179999999999893
N2,1004336,bridge,A,SHAMREPUR BOX CULVERT,24.4313035135384,91.5682721556923,0.054000000000002046
N2,1004337,link,,Sylhet 68 km,24.4336663,91.5688049,0.271000000000015
N2,1004338,link,,Box culvert,24.4338608,91.5688327,0.02199999999999136
N2,1004339,bridge,A,BROCHAR BOX CULVERT,24.4361217182481,91.5690115372262,0.25200000000000955
N2,1004340,bridge,A,BARO CLAR BRIDGE,24.4365254536496,91.5690434724452,0.044999999999987494
N2,1004341,bridge,A,Boro Char Bridge,24.4365254536496,91.5690434724452,0.0
N2,1004342,link,,Box culvert,24.4387774,91.5692216,0.2510000000000048
N2,1004343,link,,Bridge start,24.43914347142857,91.56926223392855,0.04099999999999682
N2,1004344,link,,Bridge end,24.4392774,91.5692771,0.01500000000001478
N2,1004345,bridge,A,BARO CHAR BOX CULVERT,24.4395974278443,91.5693417170658,0.03699999999997772
N2,1004346,link,,Box culvert,24.4421663,91.5698604,0.29700000000002547
N2,1004347,bridge,B,Rokonpur Bridge,24.4424559766773,91.5699314031948,0.031999999999982265
N2,1004348,bridge,B,ROKAM PUR RCC GIDER BRIDGE,24.4424559766773,91.5699314031948,0.0
N2,1004349,link,,Sylhet 67 km,24.442618919808307,91.569971342492,0.018000000000000682
N2,1004350,bridge,A,ROKAMPUR BOX CULVERT,24.443696154952,91.570235385623,0.11899999999999977
N2,1004351,link,,Bridge start,24.4449997,91.5705549,0.14400000000000546
N2,1004352,bridge,A,RAKONPUR BOX CULVERT,24.445194125,91.5706034625,0.020999999999986585
N2,1004353,link,,Bridge end,24.4452219,91.5706104,0.0030000000000143245
N2,1004354,link,,Box culvert,24.4462497,91.570916,0.12199999999998568
N2,1004355,link,,Box culvert,24.4476941,91.5713049,0.16600000000002524
N2,1004356,bridge,B,BURIMA BOX CULVERT,24.4501527896551,91.5716560781609,0.27499999999997726
N2,1004357,bridge,A,BURIMA BOX CULVERT,24.4506177055172,91.5717224827586,0.05200000000002092
N2,1004358,link,,Sylhet 66 km,24.4515833,91.5718604,0.10800000000000409
N2,1004359,bridge,C,BARIMA BOX CULVERT,24.4526561768115,91.571991247826,0.12999999999999545
N2,1004360,link,,Box culvert,24.4527222,91.5719993,0.007999999999981355
N2,1004361,link,,Box culvert,24.45314813333333,91.5720456,0.04800000000000182
N2,1004362,bridge,A,VORGOU BOX CULVERT,24.4541419777777,91.5721536333333,0.11199999999999477
N2,1004363,link,,Box culvert,24.4552778,91.5722771,0.12800000000001432
N2,1004364,bridge,A,VORGOU BOX CULVERT,24.45653135,91.5723666335294,0.13700000000000045
N2,1004365,link,,Box culvert,24.4568333,91.5723882,0.03299999999998704
N2,1004366,bridge,A,VORGOU BOX CULVERT,24.4579264018518,91.5724525055555,0.125
N2,1004367,link,,Box culvert,24.4591944,91.5725271,0.14500000000001023
N2,1004368,link,,Sylhet 65 km,24.4604444,91.5726938,0.13900000000001
N2,1004369,link,,Box culvert,24.4605833,91.5744716,0.027999999999991587
N2,1004370,bridge,A,BOROKADI BOX CULVERT,24.4608792840455,91.5743585863247,0.033999999999991815
N2,1004371,bridge,A,BOROKANSI BOX CULVERT,24.4617237091168,91.5740361649572,0.09700000000000841
N2,1004372,link,,Box culvert,24.4636389,91.5733049,0.21999999999999886
N2,1004373,link,,Box culvert,24.4645,91.573416,0.09999999999999432
N2,1004374,bridge,A,PANIDUNDA PCGIRD BRIDGE,24.466550890595,91.5735381040307,0.22900000000001342
N2,1004375,bridge,B,Paniunda Bridge,24.466550890595,91.5735381040307,0.0
N2,1004376,link,,Bridge start,24.469166,91.5736938,0.2920000000000016
N2,1004377,link,,Bridge end,24.4696938,91.5737493,0.055999999999983174
N2,1004378,bridge,A,PANIUNDAPC GIRDIR,24.4704585597122,91.5737849,0.08899999999999864
N2,1004379,bridge,B,Paniunda Bridge,24.4704585597122,91.5737849,0.0
N2,1004380,link,,Sylhet 64 km,24.4708882,91.5738049,0.05000000000001137
N2,1004381,bridge,A,KORAGU BOX CULVERT,24.4725347879245,91.5741577301886,0.1869999999999834
N2,1004382,link,,Bridge start,24.4732216,91.5743049,0.07800000000000296
N2,1004383,link,,Bridge end,24.4733882,91.5743604,0.023000000000024556
N2,1004384,link,,Box culvert,24.4752493,91.574916,0.2179999999999893
N2,1004385,bridge,A,KURAGU BOX CULVERT,24.4770775101123,91.575464475,0.21299999999999386
N2,1004386,link,,Sylhet 63 km,24.4783049,91.5758327,0.14300000000000068
N2,1004387,bridge,A,KURGGUB BOX CULVERT,24.4794337744444,91.5761610622222,0.13300000000000978
N2,1004388,link,,Box culvert,24.4798327,91.5762771,0.046999999999997044
N2,1004389,bridge,A,SATAIHUL,24.4814468338181,91.5767708221818,0.18799999999998818
N2,1004390,link,,Box culvert,24.4821938,91.5769993,0.08700000000001751
N2,1004391,bridge,A,SATAIHULL,24.4824674932203,91.5770868749999,0.03099999999997749
N2,1004392,bridge,A,SATAISUL,24.4835534372881,91.5774343499999,0.12300000000001887
N2,1004393,link,,Box culvert,24.4842774,91.577666,0.08199999999999363
N2,1004394,bridge,A,SATAIHUL BOX CULVERT,24.4848054,91.5778273568,0.0660000000000025
N2,1004395,link,,Box culvert,24.4852774,91.5779716,0.0589999999999975
N2,1004396,bridge,A,SATAIHUL,24.4854467548387,91.5780233379032,0.020999999999986585
N2,1004397,link,,Box culvert,24.4862774,91.5782771,0.10300000000000864
N2,1004398,bridge,A,SATHAIL CULVERT,24.486413515,91.5783062725,0.014000000000010004
N2,1004399,link,,Sylhet 62 km,24.4870552,91.5784438,0.0660000000000025
N2,1004400,link,,Box culvert,24.4872219,91.5784993,0.02199999999999136
N2,1004401,link,,Box culvert,24.487583,91.5786104,0.046999999999997044
N2,1004402,bridge,A,SATHAIT BRIGE,24.4885601135135,91.5789598972973,0.11400000000000432
N2,1004403,bridge,B,Sathail Bridge,24.4885601135135,91.5789598972973,0.0
N2,1004404,bridge,A,SATHIHAL B CULVERT,24.4901457801801,91.5795270639639,0.18500000000000227
N2,1004405,bridge,A,SATHAI HAT CULVERT,24.4906343369369,91.5797018126126,0.05699999999998795
N2,1004406,bridge,A,SATHAIHAL - 4 CULVERT,24.4911743207207,91.5798949558558,0.0630000000000166
N2,1004407,link,,Bridge start,24.4913886,91.5799716,0.025000000000005684
N2,1004408,link,,Bridge end,24.4916386,91.5800549,0.027999999999991587
N2,1004409,bridge,A,SATAIHUL,24.4918345656441,91.5801058527607,0.022999999999996135
N2,1004410,bridge,A,SATAIHUL BOX CULVERT,24.4922435374233,91.580212188957,0.04800000000000182
N2,1004411,link,,Box culvert,24.4930274,91.580416,0.09199999999998454
N2,1004412,bridge,A,SATAIHAL BOX CULVERT,24.4932941,91.58044936,0.03300000000001546
N2,1004413,link,,Box culvert,24.4934719,91.5804716,0.02199999999999136
N2,1004414,link,,Box culvert,24.4939997,91.5805827,0.06200000000001182
N2,1004415,bridge,A,MARAURA,24.4941079181818,91.5806043467532,0.012000000000000455
N2,1004416,link,,Box culvert,24.4946941,91.5807216,0.06499999999999773
N2,1004417,link,,Box culvert,24.4951108,91.5808327,0.04800000000000182
N2,1004418,bridge,A,MURAURA BOX CULVERT,24.4955773499999,91.5809073453125,0.043000000000006366
N2,1004419,link,,Sylhet 61 km,24.4958052,91.5809438,0.020999999999986585
N2,1004420,bridge,A,MURAURA CULVERT,24.4959619037735,91.5810160981132,0.022999999999996135
N2,1004421,link,,Box culvert,24.4961663,91.5811104,0.030000000000001137
N2,1004422,bridge,A,MARAURA CULVERT,24.4963312878787,91.5812105848484,0.021000000000015007
N2,1004423,link,,Box culvert,24.4969441,91.5815827,0.07800000000000296
N2,1004424,bridge,A,MURAURA CULVERT,24.497229189051,91.5818527729927,0.03699999999997772
N2,1004425,link,,Box culvert,24.4979997,91.5825827,0.10000000000002274
N2,1004426,link,,Box culvert,24.4983052,91.5827771,0.0619999999999834
N2,1004427,link,,Box culvert,24.4987219,91.5830271,0.051000000000016144
N2,1004428,bridge,A,DEWPARA CUVERT,24.4992986288135,91.5832250576271,0.06999999999999318
N2,1004429,link,,Box culvert,24.4996941,91.5833608,0.04800000000000182
N2,1004430,link,,Box culvert,24.5021944,91.5840274,0.2839999999999918
N2,1004431,bridge,A,DEWPARA CULVERT,24.502660242236,91.5841392236024,0.054000000000002046
N2,1004432,bridge,A,DEWPARA,24.5033331254658,91.5843007465838,0.07800000000000296
N2,1004433,link,,Sylhet 60 km,24.5035833,91.5843608,0.028999999999996362
N2,1004434,bridge,A,DEWPARA BOX CULVERT,24.5044876296943,91.5846028043668,0.10499999999998977
N2,1004435,link,,Box culvert,24.5055556,91.5848886,0.12399999999999523
N2,1004436,bridge,A,GARIPUR,24.5056572195121,91.5849007902439,0.012000000000000455
N2,1004437,link,,Box culvert,24.50625,91.5849719,0.0700000000000216
N2,1004438,link,,Box culvert,24.5074444,91.5852219,0.1349999999999909
N2,1004439,link,,Box culvert,24.5086944,91.5851663,0.13599999999999568
N2,1004440,bridge,B,MALAR BATAR,24.5087642787535,91.5851694478753,0.008000000000009777
N2,1004441,link,,Box culvert,24.5117778,91.5853052,0.34499999999999886
N2,1004442,link,,Sylhet 59 km,24.513,91.5853608,0.1349999999999909
N2,1004443,bridge,A,KANDIGOAN,24.5131358463013,91.5854254884931,0.016999999999995907
N2,1004444,link,,Box culvert,24.5159167,91.5867497,0.3480000000000132
N2,1004445,bridge,A,KANDIGOAN,24.5168538676595,91.5873842038297,0.12199999999998568
N2,1004446,bridge,B,Kandigoan Bridge,24.5184747068085,91.5884815834042,0.21100000000001273
N2,1004447,bridge,C,KANDIGOAN BRIDGE,24.5184747068085,91.5884815834042,0.0
N2,1004448,link,,Box culvert,24.5195271,91.5891941,0.13700000000000045
N2,1004449,bridge,A,AUGON BOX CULVERT,24.5206499878787,91.5894264,0.1150000000000091
