Road;Scenario;Seed;Average_driving_time;Total_waiting_time;Average_waiting_time
N1;7;1234567;0.0;2879465;0.0
N1;7;1234567;0.0;2880490;0.0
N1;7;1234567;0.0;2881514;0.0
N1;7;1234567;0.0;2882541;0.0
N1;7;1234567;0.0;2883567;0.0
N1;7;1234567;0.0;2884595;0.0
N1;7;1234567;0.0;2885620;0.0
N1;7;1234567;0.0;2886653;0.0
N1;7;1234567;0.0;2887681;0.0
N1;7;1234567;0.0;2888707;0.0
N1;7;1234567;0.0;2889736;0.0
N1;7;1234567;0.0;2890764;0.0
N1;7;1234567;0.0;2891783;0.0
N1;7;1234567;0.0;2892801;0.0
N1;7;1234567;0.0;2893831;0.0
N1;7;1234567;0.0;2894859;0.0
N1;7;1234567;0.0;2895884;0.0
N1;7;1234567;0.0;2896908;0.0
N1;7;1234567;0.0;2897930;0.0
N1;7;1234567;0.0;2898952;0.0
N1;7;1234567;0.0;2899984;0.0
N1;7;1234567;0.0;2901015;0.0
N1;7;1234567;0.0;2902048;0.0
N1;7;1234567;0.0;2903081;0.0
N1;7;1234567;0.0;2904115;0.0
N1;7;1234567;0.0;2905147;0.0
N1;7;1234567;0.0;2906182;0.0
N1;7;1234567;0.0;2907213;0.0
N1;7;1234567;0.0;2908248;0.0
N1;7;1234567;0.0;2909285;0.0
N1;7;1234567;0.0;2910324;0.0
N1;7;1234567;0.0;2911363;0.0
N1;7;1234567;0.0;2912401;0.0
N1;7;1234567;0.0;2913437;0.0
N1;7;1234567;0.0;2914470;0.0
N1;7;1234567;0.0;2915512;0.0
N1;7;1234567;0.0;2916555;0.0
N1;7;1234567;0.0;2917603;0.0
N1;7;1234567;0.0;2918648;0.0
N1;7;1234567;0.0;2919692;0.0
N1;7;1234567;0.0;2920740;0.0
N1;7;1234567;0.0;2921791;0.0
N1;7;1234567;0.0;2922847;0.0
N1;7;1234567;0.0;2923900;0.0
N1;7;1234567;0.0;2924958;0.0
N1;7;1234567;0.0;2926015;0.0
N1;7;1234567;0.0;2927073;0.0
N1;7;1234567;0.0;2928126;0.0
N1;7;1234567;0.0;2929179;0.0
N1;7;1234567;0.0;2930231;0.0
N1;7;1234567;0.0;2931287;0.0
N1;7;1234567;0.0;2932340;0.0
N1;7;1234567;0.0;2933396;0.0
N1;7;1234567;0.0;2934445;0.0
N1;7;1234567;0.0;2935490;0.0
N1;7;1234567;0.0;2936543;0.0
N1;7;1234567;0.0;2937597;0.0
N1;7;1234567;0.0;2938649;0.0
N1;7;1234567;0.0;2939698;0.0
N1;7;1234567;0.0;2940747;0.0
N1;7;1234567;0.0;2941796;0.0
N1;7;1234567;0.0;2942835;0.0
N1;7;1234567;0.0;2943870;0.0
N1;7;1234567;0.0;2944903;0.0
N1;7;1234567;0.0;2945942;0.0
N1;7;1234567;0.0;2946991;0.0
N1;7;1234567;0.0;2948043;0.0
N1;7;1234567;0.0;2949090;0.0
N1;7;1234567;0.0;2950132;0.0
N1;7;1234567;0.0;2951164;0.0
N1;7;1234567;0.0;2952198;0.0
N1;7;1234567;0.0;2953232;0.0
N1;7;1234567;0.0;2954272;0.0
N1;7;1234567;0.0;2955311;0.0
N1;7;1234567;0.0;2956352;0.0
N1;7;1234567;0.0;2957390;0.0
N1;7;1234567;0.0;2958430;0.0
N1;7;1234567;0.0;2959474;0.0
N1;7;1234567;0.0;2960507;0.0
N1;7;1234567;0.0;2961537;0.0
N1;7;1234567;0.0;2962566;0.0
N1;7;1234567;0.0;2963593;0.0
N1;7;1234567;0.0;2964618;0.0
N1;7;1234567;0.0;2965644;0.0
N1;7;1234567;0.0;2966673;0.0
N1;7;1234567;0.0;2967709;0.0
N1;7;1234567;0.0;2968739;0.0
N1;7;1234567;0.0;2969773;0.0
N1;7;1234567;0.0;2970811;0.0
N1;7;1234567;0.0;2971852;0.0
N1;7;1234567;0.0;2972894;0.0
N1;7;1234567;0.0;2973940;0.0
N1;7;1234567;0.0;2974990;0.0
N1;7;1234567;0.0;2976040;0.0
N1;7;1234567;0.0;2977089;0.0
N1;7;1234567;0.0;2978137;0.0
N1;7;1234567;0.0;2979183;0.0
N1;7;1234567;0.0;2980221;0.0
N1;7;1234567;0.0;2981272;0.0
N1;7;1234567;0.0;2982328;0.0
N1;7;1234567;0.0;2983380;0.0
N1;7;1234567;0.0;2984439;0.0
N1;7;1234567;0.0;2985501;0.0
N1;7;1234567;0.0;2986570;0.0
N1;7;1234567;0.0;2987640;0.0
N1;7;1234567;0.0;2988701;0.0
N1;7;1234567;0.0;2989764;0.0
N1;7;1234567;0.0;2990825;0.0
N1;7;1234567;0.0;2991889;0.0
N1;7;1234567;0.0;2992955;0.0
N1;7;1234567;0.0;2994021;0.0
N1;7;1234567;0.0;2995089;0.0
N1;7;1234567;0.0;2996156;0.0
N1;7;1234567;0.0;2997219;0.0
N1;7;1234567;0.0;2998280;0.0
N1;7;1234567;0.0;2999334;0.0
N1;7;1234567;0.0;3000395;0.0
N1;7;1234567;0.0;3001459;0.0
N1;7;1234567;0.0;3002520;0.0
N1;7;1234567;0.0;3003584;0.0
N1;7;1234567;0.0;3004651;0.0
N1;7;1234567;0.0;3005716;0.0
N1;7;1234567;0.0;3006777;0.0
N1;7;1234567;0.0;3007834;0.0
N1;7;1234567;0.0;3008889;0.0
N1;7;1234567;0.0;3009952;0.0
N1;7;1234567;0.0;3011017;0.0
N1;7;1234567;0.0;3012079;0.0
N1;7;1234567;0.0;3013133;0.0
N1;7;1234567;0.0;3014189;0.0
N1;7;1234567;0.0;3015251;0.0
N1;7;1234567;0.0;3016318;0.0
N1;7;1234567;0.0;3017384;0.0
N1;7;1234567;0.0;3018454;0.0
N1;7;1234567;0.0;3019522;0.0
N1;7;1234567;0.0;3020590;0.0
N1;7;1234567;0.0;3021661;0.0
N1;7;1234567;0.0;3022728;0.0
N1;7;1234567;0.0;3023790;0.0
N1;7;1234567;0.0;3024855;0.0
N1;7;1234567;0.0;3025925;0.0
N1;7;1234567;0.0;3027000;0.0
N1;7;1234567;0.0;3028080;0.0
N1;7;1234567;0.0;3029157;0.0
N1;7;1234567;0.0;3030234;0.0
N1;7;1234567;0.0;3031309;0.0
N1;7;1234567;0.0;3032385;0.0
N1;7;1234567;0.0;3033462;0.0
N1;7;1234567;0.0;3034534;0.0
N1;7;1234567;0.0;3035602;0.0
N1;7;1234567;0.0;3036670;0.0
N1;7;1234567;0.0;3037733;0.0
N1;7;1234567;0.0;3038800;0.0
N1;7;1234567;0.0;3039868;0.0
N1;7;1234567;0.0;3040938;0.0
N1;7;1234567;0.0;3042009;0.0
N1;7;1234567;0.0;3043086;0.0
N1;7;1234567;0.0;3044166;0.0
N1;7;1234567;0.0;3045244;0.0
N1;7;1234567;0.0;3046319;0.0
N1;7;1234567;0.0;3047392;0.0
N1;7;1234567;0.0;3048465;0.0
N1;7;1234567;0.0;3049542;0.0
N1;7;1234567;0.0;3050612;0.0
N1;7;1234567;0.0;3051675;0.0
N1;7;1234567;0.0;3052740;0.0
N1;7;1234567;0.0;3053802;0.0
N1;7;1234567;0.0;3054867;0.0
N1;7;1234567;0.0;3055934;0.0
N1;7;1234567;0.0;3057001;0.0
N1;7;1234567;0.0;3058068;0.0
N1;7;1234567;0.0;3059145;0.0
N1;7;1234567;0.0;3060208;0.0
N1;7;1234567;0.0;3061271;0.0
N1;7;1234567;0.0;3062336;0.0
N1;7;1234567;0.0;3063395;0.0
N1;7;1234567;0.0;3064464;0.0
N1;7;1234567;0.0;3065539;0.0
N1;7;1234567;0.0;3066617;0.0
N1;7;1234567;0.0;3067692;0.0
N1;7;1234567;0.0;3068764;0.0
N1;7;1234567;0.0;3069833;0.0
N1;7;1234567;0.0;3070901;0.0
N1;7;1234567;0.0;3071968;0.0
N1;7;1234567;0.0;3073042;0.0
N1;7;1234567;0.0;3074116;0.0
N1;7;1234567;0.0;3075192;0.0
N1;7;1234567;0.0;3076275;0.0
N1;7;1234567;0.0;3077358;0.0
N1;7;1234567;0.0;3078444;0.0
N1;7;1234567;0.0;3079527;0.0
N1;7;1234567;0.0;3080606;0.0
N1;7;1234567;0.0;3081681;0.0
N1;7;1234567;0.0;3082749;0.0
N1;7;1234567;0.0;3083819;0.0
N1;7;1234567;0.0;3084893;0.0
N1;7;1234567;0.0;3085964;0.0
N1;7;1234567;0.0;3087026;0.0
N1;7;1234567;0.0;3088102;0.0
N1;7;1234567;0.0;3089169;0.0
N1;7;1234567;0.0;3090231;0.0
N1;7;1234567;0.0;3091289;0.0
N1;7;1234567;0.0;3092347;0.0
N1;7;1234567;0.0;3093410;0.0
N1;7;1234567;0.0;3094475;0.0
N1;7;1234567;0.0;3095550;0.0
N1;7;1234567;0.0;3096624;0.0
N1;7;1234567;0.0;3097698;0.0
N1;7;1234567;0.0;3098775;0.0
N1;7;1234567;0.0;3099850;0.0
N1;7;1234567;0.0;3100923;0.0
N1;7;1234567;0.0;3101987;0.0
N1;7;1234567;0.0;3103049;0.0
N1;7;1234567;0.0;3104115;0.0
N1;7;1234567;0.0;3105191;0.0
N1;7;1234567;0.0;3106267;0.0
N1;7;1234567;0.0;3107340;0.0
N1;7;1234567;0.0;3108407;0.0
N1;7;1234567;0.0;3109476;0.0
N1;7;1234567;0.0;3110545;0.0
N1;7;1234567;0.0;3111618;0.0
N1;7;1234567;0.0;3112698;0.0
N1;7;1234567;0.0;3113782;0.0
N1;7;1234567;0.0;3114868;0.0
N1;7;1234567;0.0;3115952;0.0
N1;7;1234567;0.0;3117037;0.0
N1;7;1234567;0.0;3118124;0.0
N1;7;1234567;0.0;3119203;0.0
N1;7;1234567;0.0;3120281;0.0
N1;7;1234567;0.0;3121356;0.0
N1;7;1234567;0.0;3122430;0.0
N1;7;1234567;0.0;3123504;0.0
N1;7;1234567;0.0;3124575;0.0
N1;7;1234567;0.0;3125643;0.0
N1;7;1234567;0.0;3126708;0.0
N1;7;1234567;0.0;3127781;0.0
N1;7;1234567;0.0;3128859;0.0
N1;7;1234567;0.0;3129934;0.0
N1;7;1234567;0.0;3131014;0.0
N1;7;1234567;0.0;3132092;0.0
N1;7;1234567;0.0;3133168;0.0
N1;7;1234567;0.0;3134247;0.0
N1;7;1234567;0.0;3135327;0.0
N1;7;1234567;0.0;3136402;0.0
N1;7;1234567;0.0;3137476;0.0
N1;7;1234567;0.0;3138550;0.0
N1;7;1234567;0.0;3139629;0.0
N1;7;1234567;0.0;3140711;0.0
N1;7;1234567;0.0;3141795;0.0
N1;7;1234567;0.0;3142884;0.0
N1;7;1234567;0.0;3143981;0.0
N1;7;1234567;0.0;3145080;0.0
N1;7;1234567;0.0;3146181;0.0
N1;7;1234567;0.0;3147278;0.0
N1;7;1234567;0.0;3148371;0.0
N1;7;1234567;0.0;3149470;0.0
N1;7;1234567;0.0;3150559;0.0
N1;7;1234567;0.0;3151657;0.0
N1;7;1234567;0.0;3152752;0.0
N1;7;1234567;0.0;3153845;0.0
N1;7;1234567;0.0;3154936;0.0
N1;7;1234567;0.0;3156031;0.0
N1;7;1234567;0.0;3157132;0.0
N1;7;1234567;0.0;3158230;0.0
N1;7;1234567;0.0;3159322;0.0
N1;7;1234567;0.0;3160411;0.0
N1;7;1234567;0.0;3161501;0.0
N1;7;1234567;0.0;3162593;0.0
N1;7;1234567;0.0;3163676;0.0
N1;7;1234567;0.0;3164757;0.0
N1;7;1234567;0.0;3165848;0.0
N1;7;1234567;0.0;3166937;0.0
N1;7;1234567;0.0;3168022;0.0
N1;7;1234567;0.0;3169106;0.0
N1;7;1234567;0.0;3170196;0.0
N1;7;1234567;0.0;3171282;0.0
N1;7;1234567;0.0;3172369;0.0
N1;7;1234567;0.0;3173455;0.0
N1;7;1234567;0.0;3174545;0.0
N1;7;1234567;0.0;3175639;0.0
N1;7;1234567;0.0;3176736;0.0
N1;7;1234567;0.0;3177822;0.0
N1;7;1234567;0.0;3178916;0.0
N1;7;1234567;0.0;3180010;0.0
N1;7;1234567;0.0;3181105;0.0
N1;7;1234567;0.0;3182191;0.0
N1;7;1234567;0.0;3183283;0.0
N1;7;1234567;0.0;3184372;0.0
N1;7;1234567;0.0;3185464;0.0
N1;7;1234567;0.0;3186557;0.0
N1;7;1234567;0.0;3187655;0.0
N1;7;1234567;0.0;3188751;0.0
N1;7;1234567;0.0;3189843;0.0
N1;7;1234567;0.0;3190938;0.0
N1;7;1234567;0.0;3192026;0.0
N1;7;1234567;0.0;3193104;0.0
N1;7;1234567;0.0;3194180;0.0
N1;7;1234567;0.0;3195259;0.0
N1;7;1234567;0.0;3196329;0.0
N1;7;1234567;0.0;3197394;0.0
N1;7;1234567;0.0;3198460;0.0
N1;7;1234567;0.0;3199534;0.0
N1;7;1234567;0.0;3200610;0.0
N1;7;1234567;0.0;3201685;0.0
N1;7;1234567;0.0;3202769;0.0
N1;7;1234567;0.0;3203856;0.0
N1;7;1234567;0.0;3204942;0.0
N1;7;1234567;0.0;3206030;0.0
N1;7;1234567;0.0;3207112;0.0
N1;7;1234567;0.0;3208200;0.0
N1;7;1234567;0.0;3209290;0.0
N1;7;1234567;0.0;3210374;0.0
N1;7;1234567;0.0;3211463;0.0
N1;7;1234567;0.0;3212552;0.0
N1;7;1234567;0.0;3213643;0.0
N1;7;1234567;0.0;3214738;0.0
N1;7;1234567;0.0;3215838;0.0
N1;7;1234567;0.0;3216938;0.0
N1;7;1234567;0.0;3218038;0.0
N1;7;1234567;0.0;3219134;0.0
N1;7;1234567;0.0;3220230;0.0
N1;7;1234567;0.0;3221322;0.0
N1;7;1234567;0.0;3222413;0.0
N1;7;1234567;0.0;3223499;0.0
N1;7;1234567;0.0;3224581;0.0
N1;7;1234567;0.0;3225673;0.0
N1;7;1234567;0.0;3226766;0.0
N1;7;1234567;0.0;3227862;0.0
N1;7;1234567;0.0;3228956;0.0
N1;7;1234567;0.0;3230045;0.0
N1;7;1234567;0.0;3231141;0.0
N1;7;1234567;0.0;3232239;0.0
N1;7;1234567;0.0;3233326;0.0
N1;7;1234567;0.0;3234411;0.0
N1;7;1234567;0.0;3235487;0.0
N1;7;1234567;0.0;3236568;0.0
N1;7;1234567;0.0;3237652;0.0
N1;7;1234567;0.0;3238739;0.0
N1;7;1234567;0.0;3239822;0.0
N1;7;1234567;0.0;3240898;0.0
N1;7;1234567;0.0;3241991;0.0
N1;7;1234567;0.0;3243084;0.0
N1;7;1234567;0.0;3244185;0.0
N1;7;1234567;0.0;3245288;0.0
N1;7;1234567;0.0;3246389;0.0
N1;7;1234567;0.0;3247488;0.0
N1;7;1234567;0.0;3248598;0.0
N1;7;1234567;0.0;3249705;0.0
N1;7;1234567;0.0;3250811;0.0
N1;7;1234567;0.0;3251913;0.0
N1;7;1234567;0.0;3253013;0.0
N1;7;1234567;0.0;3254114;0.0
N1;7;1234567;0.0;3255212;0.0
N1;7;1234567;0.0;3256308;0.0
N1;7;1234567;0.0;3257403;0.0
N1;7;1234567;0.0;3258496;0.0
N1;7;1234567;0.0;3259595;0.0
N1;7;1234567;0.0;3260694;0.0
N1;7;1234567;0.0;3261795;0.0
N1;7;1234567;0.0;3262903;0.0
N1;7;1234567;0.0;3264019;0.0
N1;7;1234567;0.0;3265140;0.0
N1;7;1234567;0.0;3266258;0.0
N1;7;1234567;0.0;3267375;0.0
N1;7;1234567;0.0;3268491;0.0
N1;7;1234567;0.0;3269604;0.0
N1;7;1234567;0.0;3270714;0.0
N1;7;1234567;0.0;3271825;0.0
N1;7;1234567;0.0;3272941;0.0
N1;7;1234567;0.0;3274053;0.0
N1;7;1234567;0.0;3275159;0.0
N1;7;1234567;0.0;3276264;0.0
N1;7;1234567;0.0;3277377;0.0
N1;7;1234567;0.0;3278486;0.0
N1;7;1234567;0.0;3279593;0.0
N1;7;1234567;0.0;3280696;0.0
N1;7;1234567;0.0;3281802;0.0
N1;7;1234567;0.0;3282901;0.0
N1;7;1234567;0.0;3283999;0.0
N1;7;1234567;0.0;3285096;0.0
N1;7;1234567;0.0;3286194;0.0
N1;7;1234567;0.0;3287298;0.0
N1;7;1234567;0.0;3288405;0.0
N1;7;1234567;0.0;3289507;0.0
N1;7;1234567;0.0;3290609;0.0
N1;7;1234567;0.0;3291706;0.0
N1;7;1234567;0.0;3292806;0.0
N1;7;1234567;0.0;3293911;0.0
N1;7;1234567;0.0;3295016;0.0
N1;7;1234567;0.0;3296116;0.0
N1;7;1234567;0.0;3297222;0.0
N1;7;1234567;0.0;3298331;0.0
N1;7;1234567;0.0;3299429;0.0
N1;7;1234567;0.0;3300523;0.0
N1;7;1234567;0.0;3301612;0.0
N1;7;1234567;0.0;3302706;0.0
N1;7;1234567;0.0;3303799;0.0
N1;7;1234567;0.0;3304886;0.0
N1;7;1234567;0.0;3305974;0.0
N1;7;1234567;0.0;3307066;0.0
N1;7;1234567;0.0;3308168;0.0
N1;7;1234567;0.0;3309266;0.0
N1;7;1234567;0.0;3310365;0.0
N1;7;1234567;0.0;3311464;0.0
N1;7;1234567;0.0;3312556;0.0
N1;7;1234567;0.0;3313655;0.0
N1;7;1234567;0.0;3314760;0.0
N1;7;1234567;0.0;3315864;0.0
N1;7;1234567;0.0;3316974;0.0
N1;7;1234567;0.0;3318082;0.0
N1;7;1234567;0.0;3319188;0.0
N1;7;1234567;0.0;3320292;0.0
N1;7;1234567;0.0;3321390;0.0
N1;7;1234567;0.0;3322491;0.0
N1;7;1234567;0.0;3323590;0.0
N1;7;1234567;0.0;3324691;0.0
N1;7;1234567;0.0;3325799;0.0
N1;7;1234567;0.0;3326912;0.0
N1;7;1234567;0.0;3328021;0.0
N1;7;1234567;0.0;3329133;0.0
N1;7;1234567;0.0;3330249;0.0
N1;7;1234567;0.0;3331364;0.0
N1;7;1234567;0.0;3332486;0.0
N1;7;1234567;0.0;3333608;0.0
N1;7;1234567;0.0;3334727;0.0
N1;7;1234567;0.0;3335848;0.0
N1;7;1234567;0.0;3336972;0.0
N1;7;1234567;0.0;3338097;0.0
N1;7;1234567;0.0;3339224;0.0
N1;7;1234567;0.0;3340354;0.0
N1;7;1234567;0.0;3341489;0.0
N1;7;1234567;0.0;3342617;0.0
N1;7;1234567;0.0;3343737;0.0
N1;7;1234567;0.0;3344847;0.0
N1;7;1234567;0.0;3345960;0.0
N1;7;1234567;0.0;3347072;0.0
N1;7;1234567;0.0;3348178;0.0
N1;7;1234567;0.0;3349283;0.0
N1;7;1234567;0.0;3350385;0.0
N1;7;1234567;0.0;3351491;0.0
N1;7;1234567;0.0;3352600;0.0
N1;7;1234567;0.0;3353715;0.0
N1;7;1234567;0.0;3354823;0.0
N1;7;1234567;0.0;3355927;0.0
N1;7;1234567;0.0;3357031;0.0
N1;7;1234567;0.0;3358135;0.0
N1;7;1234567;0.0;3359235;0.0
N1;7;1234567;0.0;3360341;0.0
N1;7;1234567;0.0;3361456;0.0
N1;7;1234567;0.0;3362570;0.0
N1;7;1234567;0.0;3363692;0.0
N1;7;1234567;0.0;3364822;0.0
N1;7;1234567;0.0;3365945;0.0
N1;7;1234567;0.0;3367063;0.0
N1;7;1234567;0.0;3368181;0.0
N1;7;1234567;0.0;3369303;0.0
N1;7;1234567;0.0;3370421;0.0
N1;7;1234567;0.0;3371537;0.0
N1;7;1234567;0.0;3372662;0.0
N1;7;1234567;0.0;3373789;0.0
N1;7;1234567;0.0;3374913;0.0
N1;7;1234567;0.0;3376043;0.0
N1;7;1234567;0.0;3377178;0.0
N1;7;1234567;0.0;3378306;0.0
N1;7;1234567;0.0;3379433;0.0
N1;7;1234567;0.0;3380559;0.0
N1;7;1234567;0.0;3381680;0.0
N1;7;1234567;0.0;3382797;0.0
N1;7;1234567;0.0;3383917;0.0
N1;7;1234567;0.0;3385034;0.0
N1;7;1234567;0.0;3386155;0.0
N1;7;1234567;0.0;3387278;0.0
N1;7;1234567;0.0;3388404;0.0
N1;7;1234567;0.0;3389530;0.0
N1;7;1234567;0.0;3390665;0.0
N1;7;1234567;0.0;3391793;0.0
N1;7;1234567;0.0;3392930;0.0
N1;7;1234567;0.0;3394064;0.0
N1;7;1234567;0.0;3395196;0.0
N1;7;1234567;0.0;3396323;0.0
N1;7;1234567;0.0;3397450;0.0
N1;7;1234567;0.0;3398580;0.0
N1;7;1234567;0.0;3399706;0.0
N1;7;1234567;0.0;3400833;0.0
N1;7;1234567;0.0;3401963;0.0
N1;7;1234567;0.0;3403095;0.0
N1;7;1234567;0.0;3404223;0.0
N1;7;1234567;0.0;3405353;0.0
N1;7;1234567;0.0;3406481;0.0
N1;7;1234567;0.0;3407607;0.0
N1;7;1234567;0.0;3408731;0.0
N1;7;1234567;0.0;3409867;0.0
N1;7;1234567;0.0;3410999;0.0
N1;7;1234567;0.0;3412135;0.0
N1;7;1234567;0.0;3413268;0.0
N1;7;1234567;0.0;3414396;0.0
N1;7;1234567;0.0;3415523;0.0
N1;7;1234567;0.0;3416653;0.0
N1;7;1234567;0.0;3417788;0.0
N1;7;1234567;0.0;3418926;0.0
N1;7;1234567;0.0;3420056;0.0
N1;7;1234567;0.0;3421188;0.0
N1;7;1234567;0.0;3422320;0.0
N1;7;1234567;0.0;3423456;0.0
N1;7;1234567;0.0;3424591;0.0
N1;7;1234567;0.0;3425731;0.0
N1;7;1234567;0.0;3426868;0.0
N1;7;1234567;0.0;3427996;0.0
N1;7;1234567;0.0;3429119;0.0
N1;7;1234567;0.0;3430243;0.0
N1;7;1234567;0.0;3431365;0.0
N1;7;1234567;0.0;3432482;0.0
N1;7;1234567;0.0;3433601;0.0
N1;7;1234567;0.0;3434723;0.0
N1;7;1234567;0.0;3435848;0.0
N1;7;1234567;0.0;3436970;0.0
N1;7;1234567;0.0;3438089;0.0
N1;7;1234567;0.0;3439209;0.0
N1;7;1234567;0.0;3440324;0.0
N1;7;1234567;0.0;3441445;0.0
N1;7;1234567;0.0;3442573;0.0
N1;7;1234567;0.0;3443697;0.0
N1;7;1234567;0.0;3444829;0.0
N1;7;1234567;0.0;3445966;0.0
N1;7;1234567;0.0;3447105;0.0
N1;7;1234567;0.0;3448252;0.0
N1;7;1234567;0.0;3449404;0.0
N1;7;1234567;0.0;3450546;0.0
N1;7;1234567;0.0;3451686;0.0
N1;7;1234567;0.0;3452824;0.0
N1;7;1234567;0.0;3453958;0.0
N1;7;1234567;0.0;3455091;0.0
N1;7;1234567;0.0;3456227;0.0
N1;7;1234567;0.0;3457360;0.0
N1;7;1234567;0.0;3458495;0.0
N1;7;1234567;0.0;3459634;0.0
N1;7;1234567;0.0;3460768;0.0
N1;7;1234567;0.0;3461904;0.0
N1;7;1234567;0.0;3463037;0.0
N1;7;1234567;0.0;3464165;0.0
N1;7;1234567;0.0;3465299;0.0
N1;7;1234567;0.0;3466431;0.0
N1;7;1234567;0.0;3467555;0.0
N1;7;1234567;0.0;3468679;0.0
N1;7;1234567;0.0;3469803;0.0
N1;7;1234567;0.0;3470933;0.0
N1;7;1234567;0.0;3472068;0.0
N1;7;1234567;0.0;3473209;0.0
N1;7;1234567;0.0;3474346;0.0
N1;7;1234567;0.0;3475482;0.0
N1;7;1234567;0.0;3476618;0.0
N1;7;1234567;0.0;3477751;0.0
N1;7;1234567;0.0;3478892;0.0
N1;7;1234567;0.0;3480031;0.0
N1;7;1234567;0.0;3481172;0.0
N1;7;1234567;0.0;3482312;0.0
N1;7;1234567;0.0;3483457;0.0
N1;7;1234567;0.0;3484600;0.0
N1;7;1234567;0.0;3485739;0.0
N1;7;1234567;0.0;3486881;0.0
N1;7;1234567;0.0;3488027;0.0
N1;7;1234567;0.0;3489172;0.0
N1;7;1234567;0.0;3490311;0.0
N1;7;1234567;0.0;3491448;0.0
N1;7;1234567;0.0;3492588;0.0
N1;7;1234567;0.0;3493730;0.0
N1;7;1234567;0.0;3494872;0.0
N1;7;1234567;0.0;3496013;0.0
N1;7;1234567;0.0;3497162;0.0
N1;7;1234567;0.0;3498314;0.0
N1;7;1234567;0.0;3499470;0.0
N1;7;1234567;0.0;3500622;0.0
N1;7;1234567;0.0;3501780;0.0
N1;7;1234567;0.0;3502930;0.0
N1;7;1234567;0.0;3504074;0.0
N1;7;1234567;0.0;3505219;0.0
N1;7;1234567;0.0;3506361;0.0
N1;7;1234567;0.0;3507504;0.0
N1;7;1234567;0.0;3508649;0.0
N1;7;1234567;0.0;3509793;0.0
N1;7;1234567;0.0;3510937;0.0
N1;7;1234567;0.0;3512082;0.0
N1;7;1234567;0.0;3513227;0.0
N1;7;1234567;0.0;3514368;0.0
N1;7;1234567;0.0;3515505;0.0
N1;7;1234567;0.0;3516639;0.0
N1;7;1234567;0.0;3517776;0.0
N1;7;1234567;0.0;3518918;0.0
N1;7;1234567;0.0;3520059;0.0
N1;7;1234567;0.0;3521208;0.0
N1;7;1234567;0.0;3522358;0.0
N1;7;1234567;0.0;3523506;0.0
N1;7;1234567;0.0;3524655;0.0
N1;7;1234567;0.0;3525798;0.0
N1;7;1234567;0.0;3526940;0.0
N1;7;1234567;0.0;3528076;0.0
N1;7;1234567;0.0;3529221;0.0
N1;7;1234567;0.0;3530364;0.0
N1;7;1234567;0.0;3531505;0.0
N1;7;1234567;0.0;3532643;0.0
N1;7;1234567;0.0;3533778;0.0
N1;7;1234567;0.0;3534914;0.0
N1;7;1234567;0.0;3536047;0.0
N1;7;1234567;0.0;3537177;0.0
N1;7;1234567;0.0;3538315;0.0
N1;7;1234567;0.0;3539459;0.0
N1;7;1234567;0.0;3540605;0.0
N1;7;1234567;0.0;3541740;0.0
N1;7;1234567;0.0;3542880;0.0
N1;7;1234567;0.0;3544027;0.0
N1;7;1234567;0.0;3545172;0.0
N1;7;1234567;0.0;3546317;0.0
N1;7;1234567;0.0;3547463;0.0
N1;7;1234567;0.0;3548609;0.0
N1;7;1234567;0.0;3549747;0.0
N1;7;1234567;0.0;3550886;0.0
N1;7;1234567;0.0;3552030;0.0
N1;7;1234567;0.0;3553170;0.0
N1;7;1234567;0.0;3554311;0.0
N1;7;1234567;0.0;3555449;0.0
N1;7;1234567;0.0;3556590;0.0
N1;7;1234567;0.0;3557736;0.0
N1;7;1234567;0.0;3558881;0.0
N1;7;1234567;0.0;3560027;0.0
N1;7;1234567;0.0;3561181;0.0
N1;7;1234567;0.0;3562340;0.0
N1;7;1234567;0.0;3563493;0.0
N1;7;1234567;0.0;3564646;0.0
N1;7;1234567;0.0;3565798;0.0
N1;7;1234567;0.0;3566950;0.0
N1;7;1234567;0.0;3568106;0.0
N1;7;1234567;0.0;3569263;0.0
N1;7;1234567;0.0;3570425;0.0
N1;7;1234567;0.0;3571586;0.0
N1;7;1234567;0.0;3572741;0.0
N1;7;1234567;0.0;3573903;0.0
N1;7;1234567;0.0;3575064;0.0
N1;7;1234567;0.0;3576223;0.0
N1;7;1234567;0.0;3577373;0.0
N1;7;1234567;0.0;3578515;0.0
N1;7;1234567;0.0;3579656;0.0
N1;7;1234567;0.0;3580800;0.0
N1;7;1234567;0.0;3581948;0.0
N1;7;1234567;0.0;3583095;0.0
N1;7;1234567;0.0;3584240;0.0
N1;7;1234567;0.0;3585387;0.0
N1;7;1234567;0.0;3586530;0.0
N1;7;1234567;0.0;3587678;0.0
N1;7;1234567;0.0;3588831;0.0
N1;7;1234567;0.0;3589983;0.0
N1;7;1234567;0.0;3591133;0.0
N1;7;1234567;0.0;3592276;0.0
N1;7;1234567;0.0;3593431;0.0
N1;7;1234567;0.0;3594585;0.0
N1;7;1234567;0.0;3595738;0.0
N1;7;1234567;0.0;3596885;0.0
N1;7;1234567;0.0;3598038;0.0
N1;7;1234567;0.0;3599182;0.0
N1;7;1234567;0.0;3600322;0.0
N1;7;1234567;0.0;3601467;0.0
N1;7;1234567;0.0;3602615;0.0
N1;7;1234567;0.0;3603766;0.0
N1;7;1234567;0.0;3604914;0.0
N1;7;1234567;0.0;3606063;0.0
